county,Num Eligible,Num Ineligible,American Indian and Alaska Native Eligible,Asian Eligible,Black or African American Eligible,Native Hawaiian Eligible,White Eligible,Hispanic or Latino Eligible,Veteran Eligible,Elderly Eligible,DIS Eligible,Percentage Eligible,rural
49045,7199,16712,69,217,103,28,7077,1730,796,2902,3265,30.11,0
49047,5817,7573,963,171,117,0,4793,859,442,2079,2468,43.44,1
49049,62211,132010,2333,3588,1565,402,57681,11121,3758,14969,19289,32.03,0
49051,5681,7397,941,167,115,0,4682,839,432,2030,2410,43.44,1
49053,24600,43652,1113,1056,801,0,23335,3526,4383,10204,8500,36.04,0
49055,337,499,11,11,18,1,311,48,39,133,103,40.31,1
49057,34768,58340,2398,1292,1261,91,30816,7895,4552,12520,13291,37.34,0
50001,6966,8972,372,197,78,2,6885,198,547,3184,2977,43.71,1
50003,6687,8757,169,162,90,6,6586,138,540,3081,2656,43.3,1
50005,5673,7372,377,234,192,0,5540,243,446,2481,2315,43.49,1
50007,29260,40291,1120,1743,2291,0,27770,1517,2244,11759,9240,42.07,0
50009,1110,1442,74,46,37,0,1084,48,87,485,453,43.5,1
50011,9374,12182,623,386,317,0,9155,402,737,4099,3826,43.49,1
50013,1369,1779,91,56,46,0,1337,59,108,599,559,43.49,1
50015,4869,6327,323,200,164,0,4755,209,383,2129,1987,43.49,1
50017,5457,7029,291,154,61,2,5393,155,428,2495,2333,43.7,1
50019,5141,6681,341,212,174,0,5021,220,404,2248,2098,43.49,1
50021,10844,14202,274,263,147,9,10680,223,876,4996,4307,43.3,1
50023,11150,14362,595,315,125,4,11020,317,875,5097,4766,43.7,1
50025,8217,10761,208,199,111,7,8093,169,664,3786,3264,43.3,1
50027,10339,13540,261,250,140,9,10182,213,835,4764,4106,43.3,1
51001,5880,8319,246,61,1948,0,4092,498,969,3281,2682,41.41,1
51003,14749,29756,339,1177,3775,0,10639,1251,1428,5808,5133,33.14,1
51005,2324,4092,44,14,217,0,2161,122,334,1276,953,36.22,1
51007,2600,2401,66,9,1128,8,1576,81,347,1479,1207,51.99,1
51009,4950,8340,106,131,985,1,4107,280,764,2081,1524,37.25,0
51011,2548,4293,55,67,507,1,2114,144,393,1071,785,37.25,1
51013,19155,89456,312,3911,4703,0,10206,4016,978,6298,3818,17.64,0
51015,13565,17433,711,186,1073,0,12677,761,2387,6771,5770,43.76,1
51017,737,948,39,10,58,0,689,41,130,368,314,43.74,1
51019,12564,21169,270,332,2500,3,10424,710,1938,5283,3869,37.25,0
51021,1414,1224,36,15,57,2,1362,58,175,697,651,53.6,1
51023,5128,9028,96,31,479,0,4767,270,736,2815,2103,36.22,0
51025,3107,2869,79,10,1348,9,1884,96,415,1768,1442,51.99,1
51027,4625,3282,36,9,65,0,4587,81,355,2268,2610,58.49,1
51029,3298,3046,84,11,1431,10,2000,102,440,1877,1531,51.99,1
51031,8898,11756,291,538,2959,116,6262,656,1197,3349,2824,43.08,0
51033,3625,7849,121,216,1272,2,2307,435,763,1593,1167,31.59,1
51035,6570,5687,165,69,264,8,6327,269,811,3238,3024,53.6,1
51036,666,1954,19,14,190,0,492,42,106,349,285,25.42,1
51037,2259,2086,58,8,980,7,1370,70,301,1286,1049,51.99,1
51041,40929,94388,1399,1551,13714,0,23768,6046,6682,19343,15124,30.25,0
51043,1941,3785,41,48,265,0,1615,327,194,790,656,33.9,1
51045,746,1313,14,5,70,0,693,39,107,409,306,36.23,1
51047,5991,13810,491,360,1182,0,4916,1009,916,3001,2200,30.26,1
51049,1897,1752,48,6,823,6,1151,59,253,1080,881,51.99,1
51051,3210,2278,25,6,45,0,3184,56,247,1574,1811,58.49,1
51053,5261,4904,180,177,2935,0,2567,315,707,2308,2316,51.76,0
51057,1865,2638,78,19,618,0,1298,158,307,1040,851,41.42,1
51059,87265,324056,3578,23615,18660,334,45894,22689,10535,38574,24479,21.22,0
51061,8319,19176,681,500,1641,0,6826,1401,1272,4167,3055,30.26,0
51063,2447,3822,47,196,115,0,2324,166,162,816,838,39.03,1
51065,3447,7670,37,88,849,0,2563,193,381,1621,1199,31.01,1
51067,8312,14634,156,50,777,0,7727,438,1194,4564,3408,36.22,1
51069,11998,23400,256,295,1638,0,9982,2023,1200,4883,4056,33.89,1
51071,2654,4145,51,212,125,0,2520,180,176,885,909,39.04,1
51073,6812,9638,285,70,2257,0,4741,577,1123,3801,3108,41.41,0
51075,2438,7146,69,53,689,0,1805,154,384,1276,1038,25.44,0
51077,3456,2991,87,37,139,4,3328,142,427,1703,1591,53.61,1
51079,2752,5246,81,299,719,0,1952,276,246,971,958,34.41,1
51081,2144,1998,73,72,1196,0,1046,128,288,940,944,51.76,1
51083,6671,6160,170,22,2894,20,4045,207,890,3796,3096,51.99,1
51085,10829,31765,307,231,3080,0,8007,681,1713,5675,4627,25.42,0
51087,45864,91140,1133,3097,20800,0,23508,3462,4017,20995,17548,33.48,0
51089,11464,9946,453,52,4138,0,7798,319,1512,5913,5151,53.55,1
51091,389,500,20,5,31,0,364,22,69,194,166,43.76,1
51093,5628,9680,282,127,3062,0,2854,409,1570,2425,2173,36.77,0
51095,7077,22263,190,659,1930,0,5153,505,2242,3414,2653,24.12,0
51097,1164,1647,49,12,386,0,810,99,192,649,531,41.41,1
51099,3136,6790,105,187,1101,2,1996,376,660,1378,1010,31.59,1
51101,1751,5141,50,37,501,0,1293,110,278,919,750,25.41,1
51103,1922,2719,80,20,637,0,1338,163,317,1072,877,41.41,1
51105,5035,3574,39,10,70,0,4994,88,387,2469,2841,58.49,1
51107,24826,118551,425,5639,4748,0,16147,6045,2831,10909,9845,17.32,0
51109,4756,10581,52,122,1171,0,3536,267,525,2236,1654,31.01,1
51111,2341,2161,60,8,1016,7,1419,73,312,1332,1086,52.0,1
51113,1577,3635,129,95,311,0,1294,266,241,790,579,30.26,1
51115,1501,2123,63,15,497,0,1045,127,247,837,685,41.42,1
51117,5944,5489,152,20,2579,17,3604,184,793,3383,2759,51.99,1
51119,1871,2647,78,19,620,0,1302,158,308,1044,853,41.41,1
51121,15768,24629,305,1262,740,0,14975,1067,1046,5255,5401,39.03,0
51125,1870,4160,20,48,460,0,1390,105,206,879,650,31.01,1
51127,2256,6623,64,47,646,0,1666,142,359,1184,967,25.41,1
51131,2162,3059,90,22,716,0,1505,183,356,1207,987,41.41,1
51133,2084,2949,87,21,690,0,1451,177,343,1163,951,41.41,1
51135,3068,2833,78,10,1331,9,1860,95,409,1746,1424,51.99,1
51137,4133,9525,338,248,815,0,3391,696,632,2070,1518,30.26,1
51139,3792,5476,183,151,254,0,3557,405,519,1742,1455,40.91,1
51141,3962,3437,157,18,1430,0,2695,110,523,2043,1780,53.55,1
51143,13614,11811,538,62,4914,0,9260,378,1796,7021,6117,53.55,1
51145,2991,8767,84,65,846,0,2214,189,471,1565,1274,25.44,0
51147,4284,3956,109,14,1859,13,2598,133,572,2438,1988,51.99,1
51149,8096,7547,277,272,4518,0,3951,484,1088,3552,3564,51.75,0
51153,46504,107660,2458,8556,13271,1053,28500,16195,9411,19800,13834,30.17,0
51155,5345,8349,103,428,251,0,5076,362,355,1781,1831,39.03,1
51157,839,1933,69,50,165,0,688,141,128,420,308,30.27,1
51159,1570,2221,66,16,520,0,1093,133,259,876,716,41.41,1
51161,15224,25550,280,119,1884,0,13689,801,2181,8164,6168,37.34,0
51163,3964,5095,208,54,314,0,3705,222,698,1979,1686,43.76,1
51165,12160,19100,525,641,1922,0,10792,2222,1179,4263,4117,38.9,0
51167,5855,4156,45,12,82,0,5808,102,450,2872,3304,58.49,1
51169,4901,3478,38,10,69,0,4861,85,376,2404,2766,58.49,0
51171,7066,10205,341,281,473,0,6629,755,967,3245,2711,40.91,1
51173,6718,5815,169,71,270,8,6469,275,829,3311,3092,53.6,1
51175,2624,4513,132,59,1427,0,1331,191,732,1130,1013,36.77,1
51177,16434,35580,548,980,5768,10,10458,1971,3457,7220,5292,31.6,1
51179,13330,39563,625,1339,3744,81,8030,4164,4177,5062,3805,25.2,0
51181,1235,1151,42,41,689,0,602,74,166,542,543,51.76,1
51183,2039,1900,70,68,1137,0,995,122,274,894,897,51.76,1
51185,9182,6517,71,18,128,0,9108,160,705,4504,5182,58.49,1
51187,6512,9404,314,259,436,0,6109,695,891,2991,2498,40.91,1
51191,12160,10525,306,129,489,15,11710,498,1501,5993,5597,53.6,1
51193,3251,4600,136,34,1077,0,2263,275,536,1814,1483,41.41,1
51195,8207,5825,64,16,115,0,8141,143,630,4025,4631,58.49,1
51197,6377,5519,161,67,256,8,6141,261,787,3143,2935,53.61,1
51199,6335,19928,170,590,1728,0,4613,452,2007,3056,2374,24.12,0
51510,18441,53926,473,2160,7926,0,8932,4328,1982,5921,4738,25.48,0
51520,3881,3359,98,41,156,5,3737,159,479,1913,1786,53.6,1
51530,1162,1493,61,16,92,0,1086,65,204,580,494,43.77,1
51540,6232,11881,183,678,1628,0,4421,625,558,2200,2170,34.41,0
51550,31139,62947,1574,1231,15568,292,16317,3318,9887,12062,13696,33.1,0
51570,3422,3190,117,115,1910,0,1670,205,460,1501,1506,51.75,0
51580,876,1542,16,5,82,0,814,46,126,481,359,36.23,1
51590,9586,8316,379,43,3460,0,6520,266,1264,4944,4307,53.55,0
51595,1085,1012,37,36,606,0,530,65,146,476,478,51.74,1
51600,1492,6537,19,466,215,10,920,262,170,661,417,18.58,0
51610,829,4496,33,245,93,0,541,125,49,552,221,15.57,0
51620,1192,2051,60,27,649,0,605,87,333,514,460,36.76,1
51630,2376,7053,111,239,667,14,1432,742,745,903,678,25.2,0
51640,1515,1312,38,16,61,2,1459,62,187,747,697,53.59,1
51650,26587,31038,1626,822,17515,0,10575,2041,8110,11539,9241,46.14,0
51660,7522,11816,324,397,1189,0,6677,1375,729,2637,2547,38.9,0
51670,4335,4041,148,146,2419,0,2115,259,582,1902,1908,51.76,0
51678,1280,1645,67,18,101,0,1196,72,225,639,544,43.76,1
51680,12620,16674,413,763,4198,164,8882,930,1697,4750,4006,43.08,0
51683,4865,8715,282,814,848,45,3257,2016,383,1662,1340,35.82,0
51685,1959,3510,114,328,341,18,1311,812,154,669,540,35.82,0
51690,3033,2631,120,14,1095,0,2063,84,400,1564,1363,53.55,1
51700,35981,43196,487,2013,23012,0,12061,3260,7388,12031,11954,45.44,0
51710,43212,52709,1405,2542,26914,23,16833,4837,10550,15764,17405,45.05,0
51720,837,594,6,2,12,0,830,15,64,411,472,58.49,1
51730,6299,5871,216,212,3515,0,3074,377,846,2763,2773,51.76,0
51735,1126,3543,30,105,307,0,820,80,357,543,422,24.12,0
51740,19823,22308,1110,594,13264,115,6212,1330,3740,6885,8042,47.05,0
51750,2542,3970,49,203,119,0,2414,172,169,847,871,39.04,1
51760,46723,54182,448,2064,29942,0,16660,3067,4360,17210,17117,46.3,0
51770,20637,20779,310,457,7654,0,13426,1077,2895,8915,7531,49.83,0
51775,5230,5266,79,116,1940,0,3403,273,734,2259,1909,49.83,0
51790,4507,5792,236,62,356,0,4212,253,793,2250,1917,43.76,0
51800,13753,23654,690,311,7481,0,6975,999,3836,5925,5311,36.77,0
51810,55372,127542,1373,6780,18699,0,34697,7638,13551,21267,19537,30.27,0
51820,3885,4992,204,53,307,0,3630,218,684,1939,1652,43.76,0
51830,1396,4391,37,130,381,0,1016,100,442,673,523,24.12,1
51840,3690,7196,79,91,504,0,3070,622,369,1502,1247,33.9,0
53001,3527,4197,117,432,83,4,2953,737,376,1265,1333,45.66,1
53003,3814,4538,127,467,90,4,3193,796,407,1368,1441,45.67,1
53005,31170,43069,1390,1354,1818,63,25539,11359,3008,12863,14568,41.99,0
53007,15196,15649,1097,126,91,0,11473,5955,1781,6094,6824,49.27,0
53009,15605,20273,2115,331,504,55,14480,1517,3092,8612,6811,43.49,1
53011,76846,116978,4785,4820,4045,673,70276,13782,8869,28739,29856,39.65,0
53013,676,805,23,83,16,1,566,141,72,243,256,45.64,1
53015,21037,23731,1603,780,673,199,19841,3206,4232,9730,10519,46.99,0
53017,8251,8497,595,69,50,0,6229,3234,967,3309,3705,49.27,1
53019,1449,1395,268,34,21,2,1264,215,231,733,573,50.95,1
53021,14545,19758,765,1004,851,76,11088,7175,1400,5172,5795,42.4,0
53023,392,466,13,48,9,0,328,82,42,141,148,45.69,1
53025,20897,17335,1811,427,525,0,16869,8622,2411,6495,7786,54.66,0
53027,14601,15034,1349,439,435,72,13680,1956,3424,7695,6889,49.27,1
53029,14234,21578,1069,1218,438,12,12538,2710,2625,6945,5518,39.75,0
53031,6669,8664,904,141,216,24,6188,648,1321,3680,2911,43.49,1
53033,286589,638341,17728,65556,46696,1917,189021,46139,22045,106919,89649,30.98,0
53035,36679,69842,3035,4010,3494,323,32596,4438,8731,17379,15493,34.43,0
53037,9349,7756,810,191,235,0,7547,3858,1078,2906,3484,54.66,0
53039,4321,4995,493,233,151,12,4048,559,651,2258,2144,46.38,1
53041,15617,18054,1782,840,546,44,14631,2020,2354,8161,7750,46.38,1
53043,1861,2214,62,228,44,2,1558,389,199,667,703,45.67,1
53045,12686,13061,1172,382,377,63,11886,1700,2974,6685,5985,49.27,1
53047,8498,8177,1569,199,126,9,7414,1258,1353,4297,3361,50.96,1
53049,4440,5008,338,165,142,42,4187,677,893,2053,2220,46.99,1
53051,2705,2603,499,63,40,3,2360,400,431,1368,1070,50.96,1
53053,130599,216779,12293,18330,23040,1836,104265,22827,28706,49940,51262,37.6,0
53055,2916,4419,219,249,90,3,2568,555,538,1422,1130,39.75,1
53057,21231,32178,1595,1815,654,18,18700,4045,3914,10357,8231,39.75,0
53059,2287,2644,261,123,80,6,2143,296,345,1195,1135,46.38,1
53061,96579,215750,5254,15264,8510,0,77005,17002,11700,41573,38716,30.92,0
53063,97133,120778,7843,5281,5498,526,91592,10470,16577,36262,41906,44.57,0
53065,9374,9021,1731,220,139,10,8179,1388,1492,4740,3708,50.96,1
53067,42554,74703,1560,6287,4817,361,36593,6766,9640,16395,16239,36.29,0
53069,839,947,64,31,27,8,792,128,169,388,420,46.98,1
53071,8601,11974,511,448,159,42,7068,3024,1305,4168,4137,41.8,0
53073,36609,55648,3849,3423,1033,83,34078,5518,3857,13097,13160,39.68,0
53075,8210,9769,273,1005,194,8,6873,1715,876,2945,3102,45.66,0
53077,50827,36221,4326,1870,1830,543,39760,27556,5074,19626,19012,58.39,0
54001,3010,3145,95,79,110,0,2952,89,388,1366,1304,48.9,1
54003,19332,29015,1116,383,1774,0,17934,1064,2387,8450,8922,39.99,1
54005,5111,3043,172,14,296,1,4960,122,582,2498,2800,62.68,1
54007,2567,2245,69,13,126,0,2534,60,352,1230,1126,53.35,1
54009,4894,4702,172,55,220,64,4811,216,389,2231,2059,51.0,1
54011,20992,17918,679,91,1214,18,20462,594,2262,8980,9176,53.95,0
54013,1283,1122,34,7,63,0,1267,30,176,615,563,53.35,1
54015,1661,1452,45,9,82,0,1639,39,228,796,729,53.36,1
54017,1562,1612,46,9,88,14,1559,50,170,671,669,49.21,1
54019,9034,7429,557,59,1078,0,8165,77,973,4575,4785,54.87,1
54021,1528,1336,41,8,75,0,1508,36,210,732,671,53.35,1
54023,1950,2387,76,40,119,0,1859,90,266,889,883,44.96,1
54025,7241,6109,385,28,511,0,6868,102,944,3807,3626,54.24,1
54027,4102,5021,159,85,250,0,3911,188,559,1870,1857,44.96,1
54029,6314,6067,222,71,284,83,6207,279,502,2878,2657,51.0,1
54031,2539,3108,98,53,155,0,2421,117,346,1157,1149,44.96,1
54033,12824,13401,404,337,468,0,12581,378,1655,5823,5555,48.9,1
54035,5731,5011,154,30,281,0,5657,134,787,2746,2515,53.35,1
54037,9139,13717,527,181,839,0,8479,503,1129,3995,4218,39.99,1
54039,36384,40340,331,1171,6355,0,33039,932,5024,15732,14723,47.42,0
54041,3315,3464,105,87,121,0,3252,98,428,1505,1436,48.9,1
54043,4794,2854,162,13,277,1,4653,115,546,2343,2627,62.68,1
54045,7633,4544,258,21,442,2,7408,183,869,3731,4182,62.68,1
54047,4478,2665,151,12,259,1,4345,107,510,2188,2453,62.69,1
54049,9549,12978,583,389,664,0,9287,170,965,3169,3468,42.39,1
54051,6639,6379,234,75,298,87,6526,293,528,3026,2793,51.0,0
54053,5663,4834,183,25,327,5,5520,160,610,2423,2476,53.95,1
54055,13104,11055,697,52,924,0,12429,185,1709,6889,6563,54.24,1
54057,4784,5856,186,99,291,0,4561,220,652,2181,2165,44.96,1
54059,5524,3288,186,15,320,1,5361,132,629,2700,3027,62.69,1
54061,17977,24433,1097,732,1249,0,17484,321,1818,5966,6529,42.39,0
54063,2718,2293,145,11,192,0,2578,38,355,1429,1361,54.24,1
54065,3030,3709,118,63,184,0,2889,139,413,1382,1372,44.96,1
54067,5074,4437,136,27,249,0,5008,118,697,2431,2226,53.35,1
54069,9206,8846,324,103,413,120,9050,407,732,4197,3874,51.0,0
54071,1092,1336,42,23,66,0,1041,50,149,498,494,44.98,1
54073,1532,1581,45,9,86,14,1529,49,167,658,656,49.21,1
54075,1729,1459,92,7,122,0,1640,24,226,909,866,54.23,1
54077,5815,7903,355,237,404,0,5655,104,588,1930,2112,42.39,1
54079,12782,10910,414,55,739,11,12459,361,1377,5468,5587,53.95,1
54081,16645,13688,1027,108,1986,0,15044,142,1792,8429,8816,54.87,1
54083,5435,5679,171,143,198,0,5332,160,701,2468,2354,48.9,1
54085,1690,1744,50,10,95,16,1687,54,184,726,724,49.21,1
54087,2892,2529,78,15,142,0,2855,67,397,1386,1269,53.35,1
54089,2627,2216,140,10,185,0,2492,37,343,1381,1316,54.24,1
54091,3250,3396,103,85,119,0,3188,96,419,1476,1408,48.9,1
54093,1200,1469,47,25,73,0,1144,55,164,547,543,44.96,1
54095,1666,1718,49,10,93,15,1662,53,181,715,713,49.23,1
54097,4633,4841,146,122,169,0,4545,137,598,2104,2007,48.9,1
54099,9134,5438,308,25,528,2,8865,219,1040,4464,5005,62.68,0
54101,1840,1552,98,7,130,0,1745,26,240,967,922,54.25,1
54103,2892,2984,85,17,162,27,2886,92,315,1242,1239,49.22,1
54105,1039,1072,31,6,58,10,1036,33,113,446,445,49.22,1
54107,16876,17412,498,100,946,156,16841,539,1836,7250,7229,49.22,0
54109,5011,2983,169,14,290,1,4863,120,571,2449,2746,62.68,1
55001,3457,5489,123,80,61,0,3262,292,488,1536,1405,38.64,1
55003,3031,4161,349,22,28,0,2953,94,379,1606,1195,42.14,1
55005,7815,11062,509,163,210,0,7561,390,994,3873,3288,41.4,1
55007,3069,4213,353,22,29,0,2990,95,384,1626,1209,42.15,1
55009,39431,70825,3037,1414,2678,0,34825,8324,4512,16783,14006,35.76,0
55011,1872,3287,67,33,41,2,1848,92,248,882,684,36.29,1
55013,3128,4293,360,22,29,0,3047,97,391,1657,1233,42.15,1
55015,6508,14876,129,407,60,0,5898,708,648,2592,2043,30.43,0
55017,10800,15978,568,612,381,0,10301,535,1277,4643,3672,40.33,0
55019,5797,8206,378,121,156,0,5609,289,737,2873,2439,41.4,1
55021,8430,15797,176,0,437,0,8021,783,1050,3410,2975,34.8,1
55023,2361,4046,84,45,49,1,2304,137,318,1097,887,36.85,1
55025,77455,166341,1497,8221,13231,382,63804,8831,4539,22346,18250,31.77,0
55027,12661,23929,116,410,783,0,12301,721,1468,6021,4372,34.6,0
55029,4618,8541,131,94,154,132,4407,132,536,2288,1842,35.09,1
55031,8381,11504,964,60,78,0,8166,260,1049,4439,3303,42.15,0
55033,5976,11855,307,64,217,0,5921,392,396,2492,2576,33.51,1
55035,16813,25874,689,1512,723,0,15820,827,1848,6203,4453,39.39,0
55037,784,1211,40,22,8,0,746,43,90,418,297,39.3,1
55039,12925,29543,257,808,118,0,11712,1407,1287,5147,4056,30.43,0
55041,1597,2637,148,0,18,0,1540,43,182,850,646,37.72,1
55043,7482,13526,91,203,166,0,7356,221,876,3580,2892,35.62,1
55045,5342,9657,65,145,119,0,5252,158,625,2556,2065,35.62,1
55047,3322,4543,249,55,63,0,3053,277,315,1682,1420,42.24,1
55049,3416,6175,42,92,76,0,3358,101,400,1634,1320,35.62,1
55051,1161,1593,134,8,11,0,1131,36,145,615,457,42.16,1
55053,2971,5218,106,52,65,2,2933,146,394,1401,1086,36.28,1
55055,12025,22726,111,390,743,0,11682,685,1395,5718,4153,34.6,0
55057,3914,6708,140,74,82,2,3820,227,528,1818,1471,36.85,1
55059,24564,43247,1521,845,2529,0,21460,5694,2394,9630,7949,36.22,0
55061,3158,5841,90,64,105,90,3014,90,367,1565,1260,35.09,1
55063,19562,30718,173,982,925,0,18418,1294,1825,8458,7101,38.91,0
55065,2393,4327,29,65,53,0,2353,71,280,1145,925,35.61,1
55067,3390,5599,314,0,39,0,3270,92,387,1805,1372,37.71,1
55069,4944,8165,458,0,57,0,4769,135,564,2632,2000,37.71,1
55071,12494,23110,355,254,415,356,11924,358,1452,6192,4984,35.09,0
55073,18981,38674,697,1120,452,0,17327,925,1782,8000,7858,32.92,0
55075,7203,11130,371,203,75,0,6858,395,824,3843,2730,39.29,1
55077,2723,3724,204,45,51,0,2503,227,258,1379,1164,42.24,1
55078,732,1131,38,21,8,0,697,40,84,391,277,39.29,1
55079,184100,205333,6006,8152,80910,0,96102,34406,13324,67861,68521,47.27,0
55081,6779,11617,242,129,141,4,6616,393,914,3149,2547,36.85,1
55083,6702,10356,345,189,70,0,6382,368,767,3576,2540,39.29,0
55085,6583,10873,610,0,75,0,6351,179,751,3505,2664,37.71,1
55087,21928,55143,1631,1014,1556,0,20109,1577,1445,10039,7584,28.45,0
55089,9818,27378,526,609,192,0,9662,784,1185,5382,3024,26.4,0
55091,1029,1806,37,18,23,1,1015,50,136,485,376,36.3,1
55093,5932,10416,212,104,130,5,5855,291,787,2796,2167,36.29,1
55095,7525,10651,491,157,202,0,7281,375,957,3729,3166,41.4,1
55097,11777,18703,418,271,209,0,11114,993,1664,5233,4786,38.64,0
55099,2659,3650,306,19,25,0,2591,82,333,1409,1048,42.15,1
55101,30510,48581,745,440,7518,0,22996,8154,1403,12761,11730,38.58,0
55103,2493,4506,30,67,55,0,2451,74,292,1193,963,35.62,1
55105,24479,43384,298,363,3122,0,22359,3772,1780,9940,9307,36.07,0
55107,2683,3683,309,19,25,0,2614,83,336,1421,1057,42.15,1
55109,12298,24399,632,133,447,0,12187,808,815,5129,5303,33.51,0
55111,9479,17763,197,1,491,0,9020,880,1181,3834,3345,34.8,1
55113,3420,4695,394,24,32,0,3333,106,428,1812,1348,42.14,1
55115,7032,10866,362,199,74,0,6696,386,804,3752,2665,39.29,1
55117,16015,33401,157,1241,932,0,14349,2046,1123,6872,4894,32.41,0
55119,3768,5173,434,27,35,0,3672,117,472,1996,1485,42.14,1
55121,4323,7591,154,76,95,3,4267,212,573,2038,1579,36.29,1
55123,4499,7709,160,85,94,3,4391,261,607,2090,1690,36.85,0
55125,4010,6623,371,0,46,0,3868,109,457,2135,1623,37.71,1
55127,14831,28237,146,0,688,0,13924,2619,1573,7533,5209,34.44,1
55129,3145,4317,362,22,29,0,3064,97,394,1666,1239,42.15,1
55131,14671,40913,786,910,287,0,14438,1172,1770,8043,4518,26.39,0
55133,38506,128563,386,724,2672,0,36159,3912,3775,19661,12905,23.05,0
55135,9050,12379,679,151,170,0,8319,754,857,4584,3868,42.23,1
55137,4283,5858,321,71,81,0,3937,357,406,2169,1831,42.23,1
55139,28624,44170,1740,1364,2074,0,25809,1708,4221,10605,10912,39.32,0
55141,12419,19722,441,286,220,0,11720,1047,1755,5518,5047,38.64,1
56001,5464,10361,331,226,278,42,5203,894,829,2037,2746,34.53,0
56003,1425,3373,68,19,10,9,1371,174,163,505,466,29.7,1
56005,5828,13569,461,4,104,48,5666,461,371,2411,1484,30.05,0
56007,2142,4062,130,89,109,17,2040,350,325,799,1076,34.53,1
56009,2026,3842,123,84,103,16,1929,331,307,755,1018,34.53,1
56011,890,2073,70,1,16,7,865,70,57,368,227,30.04,1
56013,6492,9276,902,0,307,0,5717,1229,939,2540,2801,41.17,1
56015,1550,3607,122,1,28,13,1506,123,99,641,395,30.06,1
56017,765,1093,106,0,36,0,674,145,111,299,330,41.17,1
56019,1046,2436,83,1,19,9,1017,83,67,433,266,30.04,1
56021,17425,27533,522,1264,1126,0,16186,3158,2214,5665,6993,38.76,0
56023,2421,5732,116,32,16,15,2331,295,276,858,793,29.69,1
56025,11784,22347,714,488,599,91,11222,1928,1788,4394,5923,34.53,0
56027,306,712,24,0,5,2,297,24,19,127,78,30.06,1
56029,3662,8671,175,48,25,22,3525,446,418,1298,1199,29.69,1
56031,1066,2482,84,1,19,9,1037,84,68,441,271,30.05,1
56033,3823,9051,183,51,26,23,3680,466,436,1355,1251,29.7,1
56035,1444,2064,201,0,68,0,1272,273,209,565,623,41.16,1
56037,6994,9993,972,0,331,0,6159,1324,1011,2736,3017,41.17,0
56039,2885,6829,138,38,19,18,2777,351,329,1023,944,29.7,1
56041,3384,4836,470,0,160,0,2980,641,489,1324,1460,41.17,1
56043,953,2218,75,1,17,8,926,75,61,394,243,30.05,1
56045,848,1974,67,1,15,7,824,67,54,351,216,30.05,1
72001,5376,791,385,6,665,0,4355,5362,149,2972,2383,87.17,1
72003,11496,1828,2177,29,2722,0,10010,11468,402,6394,5256,86.28,1
72005,16610,2641,3145,42,3933,0,14463,16570,581,9239,7594,86.28,1
72007,6627,1401,82,0,1837,0,4097,6617,240,3635,3717,82.55,0
72009,6740,1425,83,0,1868,0,4166,6729,244,3696,3780,82.55,0
72011,8184,1215,523,7,754,0,3063,8153,234,4379,3542,87.07,0
72013,25651,4250,180,765,2030,0,18180,25601,1198,13654,9669,85.79,0
72015,5250,706,90,0,1422,0,2876,5239,143,2876,2376,88.15,1
72017,6623,1097,46,197,524,0,4694,6610,309,3525,2497,85.79,1
72019,7930,1676,98,0,2198,0,4902,7918,287,4349,4448,82.55,0
72021,50039,16346,113,147,5533,0,29205,49909,2426,27067,21353,75.38,0
72023,14016,2314,242,0,907,0,11237,13971,571,8452,6878,85.83,1
