puma22,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability,difference_percentage_eng_very_well
1303302,20185,17807,53.13,43.02,-0.28,-39.27,-13.68,0.0,-25.25,-21.65,-28.32,-25.41,-17.52,-15.25
1303400,28196,29928,48.51,39.08,-7.64,-32.0,-10.09,-100.0,-24.55,-17.56,-20.65,-17.31,-7.0,-4.12
1303500,29208,19059,60.51,52.1,-8.43,-53.27,-7.16,0.0,-18.07,-4.44,-13.57,-14.67,-9.99,-9.54
1303600,26729,36616,42.2,36.23,-2.44,-10.86,-8.6,0.0,-20.94,-20.91,-8.82,-21.59,-7.6,-18.22
1303700,30321,26107,53.73,44.48,-18.26,-45.17,-11.87,0.0,-24.67,-1.77,-24.93,-22.21,-13.58,-0.14
1303800,40822,43046,48.67,40.89,-15.63,-20.01,-14.31,0.0,-19.76,-10.67,-17.74,-16.87,-12.51,-15.07
1303900,26980,17528,60.62,51.51,0.0,0.0,-13.13,0.0,-17.82,-8.86,-36.85,-18.26,-10.89,0.0
1304000,24952,22423,52.67,46.77,-9.96,-31.73,-6.0,0.0,-23.15,0.0,-14.33,-18.07,-12.33,0.0
1304100,22848,19065,54.51,41.62,-62.95,0.0,-22.25,0.0,-22.5,-9.55,-19.69,-20.12,-16.46,0.0
1304200,27766,20987,56.95,47.29,0.0,0.0,-13.6,-100.0,-18.67,-5.67,-39.79,-21.84,-13.87,-9.63
1304300,24682,20457,54.68,41.61,0.0,-61.03,-18.86,0.0,-27.99,-19.33,-55.37,-23.74,-13.53,-13.75
1304400,33409,25324,56.88,46.64,-13.63,-12.54,-8.73,0.0,-21.28,-22.13,-26.49,-22.49,-9.11,-33.48
1304500,31223,21173,59.59,50.54,-44.19,-11.9,-9.06,0.0,-19.01,-2.44,-33.61,-18.71,-12.97,-4.07
1304600,22038,23518,48.38,38.37,-45.76,-25.5,-12.03,0.0,-24.43,-31.05,-26.78,-16.37,-21.72,-38.63
1304701,36474,33557,52.08,43.64,-45.51,-18.1,-11.94,0.0,-19.41,-16.04,-14.73,-16.64,-13.84,-40.1
1304702,15750,35247,30.88,22.84,0.0,0.0,-30.34,0.0,-33.23,-43.96,-33.3,-21.61,-18.46,0.0
1304800,26539,34836,43.24,33.57,-7.39,-78.69,-30.74,0.0,-19.19,-1.42,-22.4,-23.95,-10.97,-7.85
1500100,37837,41957,47.42,40.45,-9.53,-8.64,-9.26,-5.3,-17.07,-0.98,-9.58,-18.68,-12.61,-12.17
1500200,34847,37347,48.27,44.45,-3.02,-5.4,0.0,-4.5,-7.92,-4.16,-7.05,-8.36,-2.73,-0.33
1500301,15537,12839,54.75,49.42,0.0,-12.83,-6.26,-6.48,-11.87,-1.43,-18.57,-9.15,-2.94,-19.04
1500302,11420,26126,30.42,27.45,0.0,-10.77,0.0,-4.96,-9.2,-3.65,-15.48,-9.59,-4.35,-11.48
1500303,11572,28304,29.02,25.1,0.0,-13.37,0.0,-0.23,-10.85,-4.53,-4.19,-18.77,-4.63,-18.7
1500304,27279,37060,42.4,37.57,0.0,-12.65,-4.12,-6.55,-9.41,-4.4,-7.58,-11.03,-12.86,-9.04
1500305,18892,17647,51.7,47.05,-4.73,-7.56,-35.2,-4.1,-10.95,-12.23,-7.41,-12.47,-5.03,-3.31
1500306,17296,30801,35.96,30.32,-6.61,-11.71,-25.11,-18.77,-15.18,-13.28,-30.36,-9.99,-16.92,-6.52
1500307,15711,28386,35.63,33.11,0.0,-6.2,0.0,-6.87,-5.28,0.0,-5.4,-5.7,-2.29,-7.92
1500308,16636,22588,42.41,40.85,-9.52,-3.07,-8.81,-0.57,-4.25,-4.71,-3.35,-3.5,-4.6,-3.76
1600100,22808,30320,42.93,35.19,-4.78,-10.94,-23.94,0.0,-17.82,-2.08,-21.37,-23.85,-9.82,-31.28
1600200,24660,41283,37.4,29.79,-8.89,-52.31,-16.0,0.0,-19.09,-4.44,-24.91,-28.37,-22.74,0.0
1600300,19870,24162,45.13,37.06,-1.78,0.0,0.0,0.0,-17.79,-13.32,-22.72,-21.33,-11.41,0.0
1600400,20412,29665,40.76,32.39,-18.81,0.0,0.0,0.0,-18.43,-31.75,-21.25,-26.84,-21.89,-47.26
1600500,23592,24556,49.0,39.4,0.0,0.0,-0.57,0.0,-21.09,-13.04,-25.9,-18.26,-11.47,-4.79
1600600,22432,35364,38.81,30.4,-5.12,0.0,-25.61,0.0,-24.12,-15.0,-37.16,-23.52,-11.68,-1.66
1600701,17118,33657,33.71,26.79,0.0,-6.07,0.0,0.0,-22.36,-5.12,-3.45,-31.73,-19.73,0.0
1600702,16616,29886,35.73,29.62,-0.2,0.0,0.0,0.0,-18.47,-6.22,-3.57,-23.41,-6.11,-0.05
1600800,18583,33593,35.62,28.52,-9.37,-18.16,-0.17,0.0,-20.89,-1.36,-20.41,-26.7,-14.76,-6.96
1600900,20420,22528,47.55,38.8,-29.74,0.0,0.0,0.0,-20.54,-5.97,-17.81,-20.28,-12.41,-3.47
1601000,18999,24849,43.33,33.02,-30.18,0.0,-47.05,0.0,-24.76,-18.44,-39.36,-29.11,-13.93,-18.67
1601100,21834,25186,46.44,36.66,0.0,-27.07,0.0,0.0,-21.25,-11.44,-8.45,-24.36,-23.61,-0.09
1601200,17084,25761,39.87,32.83,0.0,0.0,0.0,0.0,-18.1,-14.47,-26.54,-17.03,-9.41,-21.66
1601300,22708,25925,46.69,38.82,-2.51,-38.62,0.0,0.0,-17.54,-6.68,-19.62,-23.59,-14.36,-5.32
1700100,25722,33571,43.38,33.24,-5.99,0.0,-13.15,0.0,-23.44,-40.26,-19.87,-31.03,-20.99,0.0
1700701,21664,33197,39.49,31.54,-48.23,-18.92,-25.46,0.0,-19.5,-31.02,-25.15,-26.97,-18.4,-25.07
1701901,30556,40010,43.3,34.58,-0.61,-18.24,-10.21,0.0,-22.76,-32.78,-16.55,-26.03,-24.77,-17.07
1701902,28265,32184,46.76,38.47,-31.16,-17.15,-7.6,0.0,-18.61,-23.43,-20.23,-24.05,-18.88,-15.11
1702900,24195,29311,45.22,38.18,-5.56,-16.67,-0.8,0.0,-15.75,-6.22,-13.38,-20.25,-5.55,0.0
1703101,16955,32703,34.14,28.36,0.0,-14.91,-3.75,0.0,-21.97,-6.43,-29.44,-24.08,-15.24,-6.68
1703102,16241,23204,41.17,36.35,0.0,-4.68,-6.85,0.0,-10.65,-14.17,-19.02,-13.94,-18.32,-5.92
1703103,13107,28894,31.21,26.41,0.0,-12.55,-48.92,0.0,-19.45,-16.19,-6.64,-16.29,-11.15,-9.78
1703104,14090,34436,29.04,23.65,0.0,0.0,0.0,0.0,-25.43,-15.26,-43.97,-26.9,-21.37,-11.32
1703105,16320,34651,32.02,26.09,-6.33,-11.92,0.0,0.0,-21.02,-8.38,-8.53,-19.69,-18.76,-15.4
1703106,13076,41382,24.01,18.56,-99.55,-25.21,-7.8,0.0,-23.61,-7.2,-9.97,-26.1,-11.8,-34.52
1703107,21219,36888,36.52,30.44,-62.39,-16.72,-13.62,0.0,-18.63,-15.61,-81.32,-19.39,-13.31,-13.24
1703108,24266,42275,36.47,29.63,-39.53,-13.86,-9.39,0.0,-20.26,-22.65,-20.73,-22.42,-16.41,-16.94
1703109,22322,23316,48.91,40.99,-13.52,-19.79,-0.4,0.0,-17.31,-13.95,-13.25,-14.88,-8.13,-13.51
1703110,17395,24542,41.48,34.87,-12.05,-16.16,-8.32,0.0,-23.34,-15.22,-11.52,-17.1,-7.08,-17.38
1703111,18472,24980,42.51,37.01,-4.94,-8.6,-8.5,0.0,-17.61,-11.05,-14.02,-15.65,-7.87,-12.2
1703112,21623,27778,43.77,39.7,0.0,0.0,-9.0,0.0,-10.13,-8.39,-17.28,-13.22,-9.09,-8.8
1703113,22586,34774,39.38,32.92,-2.8,-10.06,-0.07,0.0,-18.09,-12.68,-12.98,-22.98,-9.84,-18.83
1703114,28867,38574,42.8,35.54,0.0,0.0,-16.79,0.0,-17.71,-13.79,-26.61,-25.36,-23.0,-7.89
1703115,16129,35359,31.33,24.61,-61.74,-12.08,0.0,0.0,-24.02,-4.86,-14.6,-28.09,-19.31,-6.14
1703116,23646,29887,44.17,36.77,-12.17,-19.76,-13.15,0.0,-18.73,-10.22,-11.87,-15.75,-12.25,-5.49
1703117,33301,22432,59.75,55.43,-8.94,-99.11,-4.68,0.0,-14.66,-12.81,-4.53,-12.17,-5.3,-19.61
1703118,29606,30644,49.14,41.52,0.0,0.0,-11.61,0.0,-23.42,-16.76,-13.03,-14.17,-13.32,-14.56
1703151,21448,34047,38.65,32.65,-15.14,-7.8,-2.53,0.0,-17.89,-15.97,-16.63,-15.52,-12.06,-12.43
1703152,26266,37168,41.41,36.66,0.0,-5.83,-3.71,0.0,-15.05,-15.33,-11.16,-13.37,-12.79,-12.92
1703153,36878,50698,42.11,37.35,0.0,-14.81,-2.5,0.0,-13.67,-14.94,0.0,-14.02,-7.12,-10.33
1703154,18189,75597,19.39,15.07,0.0,-22.76,-7.1,0.0,-23.83,-22.21,0.0,-21.85,-23.76,-19.52
1703155,22449,39736,36.1,31.0,-5.14,-7.34,-10.91,0.0,-17.89,-14.45,-20.3,-9.15,-15.01,-12.04
1703156,20595,28728,41.76,35.9,0.0,-11.39,-38.76,0.0,-17.61,-3.44,-24.52,-15.56,-16.06,-4.41
1703157,37961,20106,65.37,58.45,-0.73,-4.27,-8.78,0.0,-15.33,-10.64,-22.54,-7.59,-5.58,-11.67
1703158,39947,15784,71.68,64.19,0.0,-2.14,-8.7,0.0,-15.4,-10.48,-23.39,-8.34,-4.88,-11.75
1703159,24881,48909,33.72,30.82,0.0,-14.6,-2.97,0.0,-11.67,-8.42,0.0,-9.41,-3.72,-5.23
1703160,24073,81615,22.78,18.78,0.0,-9.31,-8.45,0.0,-20.83,-16.94,0.0,-23.3,-9.97,0.0
1703161,40457,26938,60.03,55.26,-4.7,-11.01,-6.76,0.0,-15.87,-9.13,-10.23,-6.76,-1.94,-14.1
1703162,26192,25671,50.5,43.9,-9.28,-11.47,-5.31,0.0,-19.38,-13.68,-28.43,-13.53,-6.54,-8.68
1703163,33176,17592,65.35,55.53,-3.28,-10.56,-9.04,0.0,-25.13,-16.88,-26.34,-18.89,-9.03,-14.25
1703164,29670,26304,53.01,43.15,-1.39,-11.46,-9.7,0.0,-29.09,-22.38,-9.34,-24.12,-16.54,-17.88
1703165,36386,10432,77.72,71.42,-4.48,0.0,-5.75,0.0,-15.33,-14.3,-5.68,-11.66,-1.09,-13.55
1703166,27290,22670,54.62,49.43,0.0,-52.81,-6.64,0.0,-20.9,-7.4,-9.13,-12.4,-6.74,-11.2
1703167,35871,18476,66.0,61.36,-4.22,0.0,-5.69,0.0,-10.79,-9.31,-16.95,-8.65,-5.48,-18.9
1703168,34177,19390,63.8,58.9,-9.09,-10.62,-6.35,0.0,-11.11,-10.43,-9.76,-8.14,-3.61,-11.57
1703700,24647,35657,40.87,32.4,-9.12,0.0,0.0,0.0,-24.21,-10.33,-10.11,-27.3,-18.1,-5.45
1704301,19468,39801,32.85,28.71,0.0,-14.55,-1.7,0.0,-15.06,-11.42,-13.45,-16.21,-16.89,-5.06
1704302,12117,31947,27.5,21.67,-35.76,-7.53,-8.27,0.0,-22.85,-14.52,-7.87,-19.53,-8.74,-8.48
1704303,13655,35439,27.81,22.97,0.0,-10.26,-36.17,0.0,-16.3,-2.63,-9.93,-29.16,-16.35,-7.84
1704304,11208,32210,25.81,22.16,0.0,-4.65,-0.25,0.0,-17.09,-8.18,-6.16,-20.16,-8.47,-0.12
1704305,13227,33323,28.41,24.25,-14.2,-14.39,-11.52,0.0,-17.77,-4.04,-28.58,-17.72,-14.33,-9.01
1704306,13336,36360,26.84,22.86,-0.83,-19.57,-3.75,0.0,-15.61,-29.24,-27.1,-24.09,-2.42,-12.12
1704307,14331,44071,24.54,21.89,0.0,-0.11,-0.28,0.0,-12.26,-10.0,-8.33,-20.81,-8.04,-8.61
1704900,21444,27755,43.59,35.91,-6.44,-38.81,0.0,0.0,-18.01,-18.02,-21.23,-25.76,-12.35,0.0
1707300,24510,32045,43.34,37.3,0.0,0.0,0.0,0.0,-14.26,-0.3,-15.64,-19.82,-9.47,0.0
1708901,9621,37365,20.48,17.99,-14.29,-0.39,-0.11,0.0,-13.41,-0.41,-64.78,-19.19,-21.08,-0.25
1708902,20283,28170,41.86,36.47,-20.56,-19.57,-16.67,0.0,-8.64,-10.84,-21.33,-14.17,-13.77,-7.37
1708903,13105,32470,28.75,21.84,0.0,-30.54,0.0,0.0,-25.58,-19.81,-2.18,-27.06,-14.06,-24.22
1708904,23348,18673,55.56,50.5,-10.83,-0.22,-11.57,0.0,-10.71,-6.62,-10.1,-8.44,-7.16,-3.49
1709100,23224,36328,39.0,33.69,-22.82,0.0,-9.12,0.0,-14.26,-21.79,-25.83,-19.4,-6.73,-17.91
1709300,14766,31749,31.74,26.19,-9.21,-0.86,-0.17,0.0,-19.73,-39.0,-50.0,-14.27,-7.22,-0.16
1709500,24445,36091,40.38,33.33,-15.32,-16.27,-8.19,0.0,-17.81,-11.34,-16.76,-22.52,-11.7,-16.62
1709701,20380,34316,37.26,32.41,-25.05,-8.33,-8.61,0.0,-14.74,-8.92,-18.48,-23.42,-14.13,-11.42
1709702,25096,24391,50.71,44.46,-4.65,-11.78,-6.18,0.0,-17.92,-11.9,-9.02,-17.13,-7.2,-10.44
1709703,16507,40015,29.2,24.44,-20.82,-6.91,-30.99,0.0,-17.98,-10.17,-32.77,-20.42,-20.11,-2.19
1709704,6932,35715,16.25,14.28,0.0,0.0,0.0,0.0,-12.06,-6.19,-13.23,-13.8,-13.03,-11.5
1709705,10507,40186,20.73,17.16,-52.04,-16.12,-11.38,0.0,-17.5,-15.9,-15.86,-27.1,-11.63,-9.24
1709900,25075,34526,42.07,33.54,-9.51,0.0,-4.06,0.0,-21.37,-14.34,-35.77,-26.32,-15.37,-2.91
1711101,16628,34797,32.33,27.3,-0.52,-0.19,-0.13,0.0,-16.74,-15.94,-42.25,-25.75,-20.06,-0.13
1711102,18484,48059,27.78,22.95,-28.3,-0.11,-9.71,0.0,-17.12,-16.5,-29.19,-21.63,-8.29,-23.03
1711300,24206,45057,34.95,27.3,-31.94,-9.88,-11.4,0.0,-25.2,-15.78,-32.95,-30.74,-14.66,-10.07
1711500,26764,31102,46.25,38.81,-14.14,-33.58,-5.19,0.0,-18.56,-45.64,-23.31,-25.42,-12.52,-62.78
1711700,21644,28613,43.07,32.94,-17.1,-86.09,-0.21,0.0,-23.17,-14.31,-33.17,-27.42,-16.99,-45.79
1711901,27911,30894,47.46,39.59,-8.83,0.0,-7.98,0.0,-17.87,-6.06,-16.24,-23.97,-13.24,-29.65
1711902,14153,36608,27.88,22.44,-59.57,0.0,-0.06,0.0,-21.8,0.0,-8.39,-21.29,-19.73,-0.17
1712100,27831,40483,40.74,32.02,-19.52,-22.07,-5.48,0.0,-21.03,-38.79,-33.09,-27.41,-13.51,-64.33
1713500,22029,33305,39.81,32.57,-2.35,-48.15,0.0,0.0,-18.49,0.0,-24.34,-26.41,-13.86,-4.58
1714300,34647,44695,43.67,35.66,0.0,-10.46,-4.73,0.0,-19.77,-15.86,-22.73,-28.08,-19.44,-8.94
1716100,24676,35511,41.0,34.7,-3.54,0.0,-5.2,0.0,-17.42,-18.96,-6.32,-28.28,-8.17,-13.78
1716301,26788,36321,42.45,34.64,-2.41,-12.14,-11.58,0.0,-21.49,-10.56,-33.79,-23.07,-17.99,-24.98
1716302,19671,30117,39.51,31.11,-7.63,-14.74,-13.68,0.0,-22.62,-21.39,-35.75,-24.85,-16.12,-41.59
1716500,23894,27824,46.2,37.0,-12.6,-60.7,-17.81,0.0,-19.63,-20.51,-12.07,-29.42,-17.4,-28.29
1716700,32442,51972,38.43,34.03,-14.44,-4.87,-1.76,0.0,-13.49,-12.8,-10.16,-13.84,-11.73,-7.49
1717900,20616,34593,37.34,30.71,-3.18,-61.61,-28.91,0.0,-17.98,-13.78,-14.2,-20.04,-13.94,0.0
1719500,28565,42727,40.07,32.66,0.0,-16.6,-3.28,0.0,-18.43,-9.07,-17.7,-26.58,-15.23,-14.72
1719701,14212,44593,24.17,22.03,-30.28,-7.72,-7.26,0.0,-10.19,-5.19,-7.94,-8.39,-5.23,-3.08
1719702,13651,31937,29.94,25.65,0.0,0.0,-5.32,0.0,-17.05,-16.24,-13.59,-17.54,-8.9,-18.57
1719703,24030,24905,49.11,42.72,-6.54,-16.22,-10.25,0.0,-16.4,-6.19,-36.43,-18.58,-18.94,-3.4
1719704,8321,36105,18.73,14.11,-76.17,-28.2,-1.47,0.0,-24.2,-50.36,-17.12,-20.82,-24.35,-18.74
1719705,13077,31873,29.09,24.14,0.0,-33.77,-4.33,0.0,-19.82,-4.56,-23.88,-24.9,-17.96,-11.67
1719900,39952,36005,52.6,44.37,-22.95,-10.94,-20.26,0.0,-15.83,-9.62,-14.56,-18.82,-7.85,-3.51
1720101,39739,39408,50.21,43.8,-0.07,-6.83,-4.55,0.0,-15.11,-10.68,-12.48,-16.33,-12.04,-13.35
1800101,26232,16909,60.81,53.09,-6.57,0.0,-7.87,0.0,-20.18,-10.95,-28.26,-18.37,-9.13,-16.66
1800102,26864,18430,59.31,51.99,-4.61,0.0,-13.97,0.0,-9.09,-13.28,-7.0,-11.99,-7.24,0.0
1800103,19072,28818,39.82,32.36,-0.14,0.0,-21.85,0.0,-17.08,-7.18,-27.47,-19.82,-13.47,-17.85
1800104,16239,39735,29.01,21.9,-8.85,-29.96,-41.53,0.0,-21.72,-6.41,-12.42,-23.42,-16.69,-19.39
1800200,23660,44565,34.68,25.68,-31.93,0.0,-34.56,0.0,-24.86,-29.23,-41.85,-37.22,-31.02,-24.47
1800300,18514,24931,42.61,34.33,-39.48,0.0,-7.88,0.0,-20.61,-4.21,-17.08,-28.34,-12.26,0.0
1800401,20955,22441,48.29,39.79,-17.81,-31.99,-9.0,0.0,-19.09,-25.69,-21.1,-24.74,-18.13,-29.79
1800402,21911,41768,34.41,27.16,-27.29,-53.2,-10.36,0.0,-20.86,-33.67,-44.21,-25.81,-11.44,-48.54
1800501,15237,20430,42.72,31.78,-14.72,-28.02,-22.76,0.0,-26.07,-15.17,-29.33,-26.8,-19.52,-11.06
1800502,14246,19101,42.72,31.78,-14.62,-27.53,-22.7,0.0,-26.07,-15.17,-29.37,-26.81,-19.49,-11.04
1800600,26214,35759,42.3,32.04,-16.52,0.0,-18.98,0.0,-24.49,-3.09,-17.18,-32.05,-23.64,-18.02
1800700,17256,23518,42.32,33.92,0.0,-36.44,0.0,0.0,-20.23,-18.99,-18.25,-25.2,-14.23,-4.47
1800800,19031,29108,39.53,30.9,-10.96,0.0,-7.65,0.0,-22.74,-3.84,-12.78,-32.11,-18.95,-14.41
1800900,20643,32798,38.63,30.84,-11.09,0.0,-15.79,0.0,-20.18,-16.16,-38.38,-24.03,-19.78,-11.27
1801001,30342,26368,53.5,42.75,-26.01,0.0,-18.22,0.0,-20.27,-16.1,-18.85,-17.53,-14.5,-7.58
1801002,22738,30275,42.89,33.97,-0.12,-3.41,-21.81,0.0,-21.47,-15.15,-5.0,-22.03,-13.43,-4.19
1801003,12716,32426,28.17,20.22,-51.54,0.0,-5.51,0.0,-29.6,-0.21,-15.29,-35.17,-19.74,-0.17
1801100,19066,29987,38.87,29.33,-17.23,0.0,-8.09,0.0,-24.71,-21.86,-33.55,-29.01,-15.69,-22.85
1801200,33359,40165,45.37,33.92,-20.86,-25.24,-20.62,0.0,-25.78,-17.08,-30.87,-32.72,-22.6,-15.97
1801300,25785,32613,44.15,37.26,-8.38,-12.7,-21.68,0.0,-15.14,-18.49,-10.8,-20.16,-10.9,-41.56
1801400,23481,28742,44.96,34.82,-15.39,-10.32,-12.93,0.0,-23.02,-2.32,-18.46,-32.17,-15.4,0.0
1801500,20452,22194,47.96,37.96,-17.4,0.0,0.0,0.0,-21.29,0.0,-11.14,-21.73,-11.66,0.0
1801600,17901,23218,43.53,34.17,-2.64,0.0,-8.41,0.0,-21.53,-41.64,-31.59,-27.74,-18.28,-44.23
1801700,22127,20012,52.51,44.11,-20.28,0.0,-1.69,0.0,-16.79,-14.54,-31.35,-20.33,-15.06,-46.7
1801801,14217,44573,24.18,18.32,-41.7,-6.68,-0.07,0.0,-26.18,-31.76,-30.01,-39.63,-14.6,0.0
1801901,8438,46144,15.46,13.31,-32.46,-11.27,0.0,0.0,-14.35,0.0,-9.5,-19.08,-7.77,-6.82
1801902,9375,37554,19.98,15.66,-29.65,-59.42,-22.73,0.0,-19.43,0.0,-12.27,-27.61,-26.76,-14.81
1802000,27368,26541,50.77,44.19,-2.22,-28.21,-2.17,0.0,-13.97,-6.52,-14.48,-16.54,-7.92,0.0
1802100,24344,21633,52.95,46.55,0.0,-4.95,-1.3,0.0,-12.27,-10.41,-18.33,-20.49,-10.02,-37.43
1802200,18738,28389,39.76,33.77,0.0,0.0,0.0,0.0,-15.48,0.0,-23.83,-19.17,-9.11,0.0
1802300,15837,49914,24.09,18.9,0.0,0.0,-42.0,0.0,-18.07,-10.71,0.0,-11.73,-5.71,-46.91
1802401,17858,28046,38.9,34.42,-62.28,-13.97,-5.54,0.0,-13.08,-26.12,-30.13,-7.94,-6.21,-31.27
1802402,14570,33753,30.15,24.13,-2.55,0.0,-28.4,0.0,-13.38,-19.22,-4.0,-16.22,-13.14,-19.6
1802403,22181,28248,43.98,37.17,0.0,0.0,-15.43,0.0,-18.57,-13.37,-11.37,-15.02,-5.7,-6.15
1802404,30818,26876,53.42,46.2,-7.74,0.0,-10.47,0.0,-16.61,-3.75,-23.94,-19.6,-8.65,-3.18
1802405,35098,33489,51.17,44.66,-19.52,0.0,-6.33,0.0,-17.56,-8.55,-7.08,-13.13,-5.45,-5.81
1802406,27608,33877,44.9,38.66,-3.28,0.0,-11.88,0.0,-16.13,-0.06,-5.22,-17.82,-9.05,-0.05
1802407,29191,32987,46.95,41.34,-23.65,0.0,-10.85,0.0,-13.06,-11.53,-9.18,-12.79,-1.97,-7.24
1802500,17143,44973,27.6,22.83,0.0,-2.49,-15.45,0.0,-17.52,0.0,-15.64,-18.93,-6.5,-4.24
1802600,19009,31702,37.48,31.97,-90.78,0.0,-0.29,0.0,-15.05,-10.53,-6.59,-18.91,-7.7,0.0
1802700,23139,22459,50.75,44.33,-2.64,-65.16,0.0,0.0,-12.42,-2.08,-10.41,-13.89,-7.93,-3.9
1802800,31644,32787,49.11,38.81,-13.38,0.0,-7.47,0.0,-20.81,-25.53,-23.11,-24.42,-12.62,0.0
1802900,27026,29688,47.65,37.53,-19.94,-22.82,-9.31,0.0,-20.38,-10.02,-8.55,-19.67,-8.19,-7.2
1803000,20624,30046,40.7,35.32,0.0,-18.76,-12.78,0.0,-13.85,-2.76,-26.75,-18.97,-12.31,-14.24
1803100,16812,26182,39.1,30.78,0.0,0.0,0.0,0.0,-21.54,-40.12,-28.72,-21.8,-17.82,0.0
1803200,17263,30419,36.2,28.02,-11.71,0.0,-60.2,0.0,-22.83,0.0,-32.79,-24.41,-24.06,-24.43
1803300,15784,33188,32.23,23.79,-44.02,0.0,-40.21,0.0,-24.82,0.0,-21.77,-29.48,-20.55,0.0
1803400,34214,45084,43.15,36.01,-12.44,0.0,-13.95,0.0,-17.28,-10.49,-6.14,-15.12,-9.29,0.0
1803500,23501,35045,40.14,32.89,-5.34,-34.55,0.0,0.0,-18.28,0.0,-18.18,-27.72,-19.68,0.0
1803600,21779,35531,38.0,29.67,-8.92,0.0,-11.69,0.0,-22.67,-14.83,-18.19,-26.06,-16.9,-53.11
1803700,21526,28110,43.37,33.97,-1.54,0.0,-27.42,0.0,-19.38,-8.44,-24.44,-29.31,-18.64,-15.5
1900100,16354,31242,34.36,27.91,-7.58,-55.21,0.0,0.0,-19.12,-11.79,-30.13,-28.02,-12.29,-100.0
1900200,20805,27474,43.09,32.98,0.0,0.0,0.0,0.0,-24.25,-15.24,-44.75,-33.58,-13.36,-22.01
1900301,14453,30742,31.98,26.02,0.0,0.0,-0.96,0.0,-19.74,-31.07,-32.16,-26.24,-6.44,-3.17
1900302,15884,33797,31.97,26.02,0.0,0.0,-0.97,0.0,-19.72,-31.04,-32.12,-26.2,-6.45,-3.14
1900400,18028,30667,37.02,27.9,0.0,-17.82,0.0,0.0,-25.05,-7.69,-36.45,-33.35,-26.06,-6.1
1900500,23939,30012,44.37,37.36,-24.69,-2.67,-9.73,0.0,-16.65,-19.87,-21.01,-17.57,-11.57,-15.54
1900600,21334,32668,39.51,32.95,0.0,0.0,0.0,0.0,-15.9,-11.98,-20.62,-22.96,-6.59,-35.87
1900700,24345,39413,38.18,28.33,-46.39,-87.01,-36.28,0.0,-25.14,-44.92,-23.97,-24.77,-8.2,-79.03
1900800,22189,30579,42.05,34.45,0.0,-94.33,-0.13,0.0,-18.87,-0.05,-20.06,-24.54,-14.26,-11.65
1900900,28583,43529,39.64,31.53,-45.9,-50.43,-6.22,-100.0,-20.83,-21.35,-12.54,-28.56,-17.37,0.0
1901100,20118,41183,32.82,28.7,0.0,-7.88,-8.0,0.0,-12.87,-4.59,-13.59,-10.21,-5.83,-8.16
1901200,19126,27972,40.61,32.62,-5.47,-100.0,0.0,0.0,-21.03,-8.33,-15.27,-33.74,-9.53,-10.93
1901300,19105,30621,38.42,32.9,-10.07,-19.42,-24.44,0.0,-15.69,-15.51,-20.04,-22.98,-12.74,-9.42
1901400,14777,32682,31.14,24.63,0.0,0.0,0.0,0.0,-22.03,-1.04,-2.88,-15.77,-11.32,-1.78
1901501,19557,50936,27.74,22.64,0.0,-22.02,-15.24,0.0,-18.36,-7.84,-8.98,-23.18,-16.47,-9.01
1901502,13831,38438,26.46,23.07,0.0,-4.35,-9.66,0.0,-12.96,-11.27,-18.67,-14.88,-7.37,-13.37
1901503,36283,44725,44.79,39.73,0.0,-10.16,-3.96,0.0,-13.61,-7.16,-7.55,-15.32,-7.74,-3.79
1901600,13598,34714,28.15,22.44,0.0,-21.64,-15.14,0.0,-20.61,-5.63,-4.61,-21.5,-15.93,-8.28
1901800,19814,25525,43.7,36.28,-7.54,-4.35,-0.38,0.0,-17.18,-17.01,-20.44,-24.8,-18.99,-2.34
1901900,21974,27816,44.13,36.69,0.0,0.0,0.0,0.0,-17.14,-7.01,-24.3,-25.68,-13.01,0.0
1902000,21747,29690,42.28,32.77,-6.08,-3.02,-8.1,0.0,-23.82,-9.39,-35.47,-30.34,-16.22,-20.02
1902100,29816,40277,42.54,35.31,-4.45,-10.27,-2.12,0.0,-17.24,-19.44,-30.2,-23.26,-17.4,-6.16
1902200,21457,25768,45.44,38.02,-33.22,0.0,-11.58,0.0,-15.22,-6.33,-32.95,-26.45,-15.4,-11.98
1902300,20370,22505,47.51,43.3,0.0,0.0,0.0,0.0,-9.75,0.0,-17.84,-13.16,-5.88,0.0
2000100,19370,26355,42.36,30.47,-27.43,-27.51,0.0,-22.62,-28.84,-12.7,-16.65,-29.95,-18.27,-6.89
2000200,24970,35036,41.61,28.66,-20.83,-2.29,-23.44,0.0,-30.85,-6.27,-26.59,-33.68,-32.92,0.0
2000300,23331,27684,45.73,32.84,-3.09,-30.17,-17.0,0.0,-27.88,-40.02,-38.93,-33.42,-23.0,-24.71
2000400,35892,26647,57.39,48.17,-4.74,-4.85,-9.58,0.0,-21.8,-15.51,-25.79,-21.39,-11.78,-5.25
2000501,27876,29063,48.96,37.13,-20.35,0.0,-21.21,-10.26,-22.73,-11.67,-12.68,-23.05,-14.33,-25.92
