puma22,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,Percentage Eligible_120,difference_percentage_aian_120,difference_percentage_asian_120,difference_percentage_black_120,difference_percentage_nhpi_120,difference_percentage_white_120,difference_percentage_hispanic_120,difference_percentage_veteran_120,difference_percentage_elderly_120,difference_percentage_disability_120,Percentage Eligible_135,difference_percentage_aian_135,difference_percentage_asian_135,difference_percentage_black_135,difference_percentage_nhpi_135,difference_percentage_white_135,difference_percentage_hispanic_135,difference_percentage_veteran_135,difference_percentage_elderly_135,difference_percentage_disability_135,Percentage Eligible_150,difference_percentage_aian_150,difference_percentage_asian_150,difference_percentage_black_150,difference_percentage_nhpi_150,difference_percentage_white_150,difference_percentage_hispanic_150,difference_percentage_veteran_150,difference_percentage_elderly_150,difference_percentage_disability_150,Total Subscribers
4200701,22181,23044,49.05,42.48,0.0,-15.28,-1.23,,-13.45,-6.04,-33.66,-17.56,-4.68,42.86,0.0,-15.28,-1.23,,-12.54,-6.04,-33.66,-15.97,-3.76,43.0,0.0,-15.28,-1.23,,-12.21,-6.04,-33.66,-15.38,-3.76,10153
4200702,22814,31561,41.96,32.56,0.0,-81.97,-0.36,0.0,-21.77,-3.38,-20.83,-29.37,-14.58,33.89,0.0,-68.31,-0.36,0.0,-18.53,-2.58,-20.83,-27.37,-14.57,36.26,0.0,-14.48,-0.36,0.0,-13.64,0.0,-16.8,-19.21,-8.4,5738
4200801,21919,34227,39.04,31.42,0.0,-0.31,-0.4,0.0,-20.49,-0.08,-27.0,-20.9,-14.86,31.75,0.0,-0.31,-0.4,0.0,-19.61,-0.08,-27.0,-19.67,-14.25,32.82,0.0,-0.31,-0.4,0.0,-16.74,-0.08,-22.08,-15.73,-12.64,7228
4200802,28765,24871,53.63,43.15,-21.16,-59.88,-15.08,0.0,-20.3,-5.47,-8.65,-27.1,-13.86,43.86,-21.16,-59.88,-15.08,0.0,-18.51,-5.47,-8.65,-24.07,-13.31,46.84,-21.16,-57.01,-3.45,0.0,-13.13,-5.47,-8.6,-18.44,-11.81,10624
4200803,21974,27579,44.34,37.08,-0.25,-0.55,-31.55,0.0,-14.8,-3.88,-3.74,-21.54,-9.86,38.77,-0.25,-0.55,-31.55,0.0,-10.86,-3.88,-3.74,-13.56,-9.36,39.28,-0.25,-0.55,-31.34,0.0,-9.68,-3.88,-0.66,-11.97,-8.76,6004
4200900,25606,35729,41.75,33.74,-2.38,0.0,0.0,-100.0,-20.61,-1.27,-34.56,-30.97,-23.88,34.44,-2.38,0.0,0.0,-100.0,-18.81,-1.27,-30.12,-27.38,-21.84,36.69,-2.38,0.0,0.0,-100.0,-13.0,-1.27,-20.47,-19.01,-16.12,7253
4201000,20211,25644,44.08,35.22,-10.0,0.0,-10.15,,-20.14,0.0,-13.19,-29.2,-9.12,36.64,-10.0,0.0,-10.15,,-16.86,0.0,-9.99,-24.1,-9.12,38.0,-10.0,0.0,-10.15,,-13.72,0.0,-9.99,-18.54,-8.45,5126
4201100,22432,32543,40.8,32.07,-39.16,-11.08,-14.09,,-21.75,-9.04,-23.77,-30.06,-16.35,33.97,-39.16,-11.08,-14.09,,-16.99,-9.04,-18.08,-22.74,-11.8,34.99,-39.16,-11.08,-14.09,,-14.43,-9.04,-14.88,-18.08,-10.91,4354
4201200,24283,33238,42.22,33.9,-55.54,-4.75,-1.08,0.0,-21.33,-9.59,-56.7,-30.64,-20.97,34.46,-16.08,-4.75,-1.08,0.0,-19.8,-9.59,-40.33,-30.64,-20.97,35.71,-16.08,0.0,0.0,0.0,-17.03,-9.59,-21.95,-24.78,-13.76,2753
4201300,25161,28733,46.69,37.06,-29.71,-42.01,0.0,,-20.76,-12.29,-17.03,-28.44,-16.99,38.18,-29.71,-42.01,0.0,,-18.29,-12.29,-12.35,-24.39,-14.39,39.04,-29.71,-7.81,0.0,,-16.8,-12.29,-11.77,-22.3,-13.84,8149
4201400,20514,26169,43.94,35.54,0.0,0.0,-5.85,0.0,-19.89,-22.02,-33.61,-26.98,-15.85,36.8,0.0,0.0,-5.85,0.0,-16.81,-22.02,-33.08,-21.71,-13.75,38.85,0.0,0.0,-5.85,0.0,-11.75,-22.02,-32.28,-18.04,-7.2,10008
4201511,20332,29105,41.13,33.87,-1.45,0.0,-2.01,0.0,-18.13,-12.18,-9.3,-26.34,-12.04,35.19,-1.45,0.0,-2.01,0.0,-14.84,-0.67,-9.26,-21.79,-9.87,36.1,-1.45,0.0,-2.01,0.0,-12.54,-0.67,-9.26,-18.23,-9.65,6480
4201512,25370,32879,43.55,35.45,0.0,0.0,-10.87,0.0,-20.33,-5.67,-21.49,-27.23,-18.07,37.4,0.0,0.0,-10.87,0.0,-15.34,-5.67,-20.94,-18.89,-11.37,38.88,0.0,0.0,-10.87,0.0,-11.55,-5.67,-20.94,-16.39,-9.45,6515
4201600,27467,54056,33.69,25.79,-12.04,0.0,-7.99,,-23.71,-24.77,-19.54,-29.21,-20.22,28.11,-12.04,0.0,-7.99,,-16.65,-24.77,-16.55,-22.78,-11.99,28.8,-12.04,0.0,-7.99,,-14.57,-24.77,-7.71,-19.51,-9.82,4693
4201701,38623,46318,45.47,38.16,-4.63,-24.04,-12.85,0.0,-16.55,-11.96,-30.67,-12.13,-11.25,38.5,-4.63,-21.29,-12.85,0.0,-15.65,-10.42,-30.67,-11.84,-11.25,39.58,-4.63,-21.29,-10.26,0.0,-13.28,-3.51,-19.86,-7.96,-9.57,13687
4201702,21853,31059,41.3,35.91,-49.66,0.0,-15.49,,-12.95,-17.52,-10.99,-10.3,-6.69,36.5,-49.66,0.0,-15.48,,-11.02,-17.52,-10.99,-8.05,-5.61,37.84,-49.66,0.0,-12.71,,-6.66,-17.52,-10.99,-8.05,-5.61,8568
4201801,15187,33450,31.23,26.4,0.0,-21.61,-15.79,,-16.43,0.0,-6.3,-24.47,-10.35,27.04,0.0,-21.61,-15.79,,-14.22,0.0,-6.3,-21.63,-8.53,28.28,0.0,-21.61,-15.79,,-9.83,0.0,-6.3,-16.24,-3.48,5066
4201802,16096,49915,24.38,20.3,0.0,-9.29,0.0,,-17.69,-13.21,-19.97,-17.89,-10.89,20.96,0.0,-9.29,0.0,,-14.73,0.0,-19.97,-15.54,-6.98,21.86,0.0,0.0,0.0,,-11.34,0.0,-4.18,-9.23,-5.73,3402
4201803,17180,40162,29.96,23.96,0.0,-32.01,-15.69,,-19.38,-0.11,-55.42,-22.33,-14.17,25.37,0.0,-0.53,-15.69,,-15.01,-0.11,-55.42,-20.05,-13.45,25.93,0.0,-0.26,-15.63,,-12.97,0.0,-39.98,-17.91,-10.07,4057
4201804,32623,45436,41.79,35.26,-0.13,-15.75,-5.65,,-20.9,-20.31,-7.27,-14.38,-11.29,35.96,-0.13,-15.75,-5.65,,-18.43,-20.31,-5.57,-11.62,-8.8,37.2,-0.13,-15.75,-5.65,,-14.07,-0.1,-4.03,-9.95,-8.45,11886
4201805,25083,25601,49.49,41.1,0.0,0.0,-8.65,,-19.93,0.0,-5.66,-24.08,-15.96,43.04,0.0,0.0,-4.24,,-16.58,0.0,-5.66,-15.96,-12.24,45.39,0.0,0.0,-2.86,,-10.73,0.0,-4.3,-11.67,-5.91,9586
4201806,16964,41585,28.97,23.66,-50.0,-0.27,-0.12,,-21.51,-9.25,-22.4,-24.82,-15.71,24.99,-50.0,-0.27,-0.12,,-16.12,-9.25,-22.4,-19.81,-11.57,25.89,-50.0,-0.27,-0.12,,-12.48,-9.25,-22.4,-14.97,-9.0,5157
4201807,13600,35252,27.84,23.76,0.0,-0.08,-0.2,,-17.29,0.0,-35.75,-22.18,-11.37,24.39,0.0,-0.08,-0.13,,-14.65,0.0,-35.68,-18.3,-11.33,24.51,0.0,-0.08,-0.13,,-14.16,0.0,-35.62,-17.56,-11.29,3910
4201900,30926,29801,50.93,40.37,-8.9,0.0,-11.65,,-20.64,-59.66,-32.05,-22.68,-17.74,41.65,-8.9,0.0,-9.51,,-18.12,-59.66,-28.85,-19.06,-15.07,43.75,-8.9,0.0,0.0,,-13.87,-59.66,-23.77,-14.73,-13.23,6740
4202011,19394,30109,39.18,30.83,-5.64,0.0,-15.53,,-22.3,-4.5,-37.23,-30.77,-12.45,32.5,-5.64,0.0,-15.53,,-17.68,-4.5,-34.83,-21.7,-11.28,34.7,-5.64,0.0,-15.53,,-11.61,-4.5,-27.24,-17.06,-6.0,4902
4202012,20757,32427,39.03,31.84,0.0,-36.32,0.0,,-18.33,-43.09,-17.66,-27.28,-15.16,33.38,0.0,-36.32,0.0,,-14.11,-43.09,-12.43,-23.28,-13.85,35.39,0.0,-19.06,0.0,,-8.57,-43.09,-9.99,-16.39,-8.7,4255
4202013,21452,30197,41.53,31.93,0.0,-35.58,-0.1,,-23.18,-8.04,-26.81,-35.36,-14.83,33.31,0.0,-35.58,-0.1,,-19.81,-8.04,-13.95,-30.03,-13.2,35.13,0.0,-19.23,-0.1,,-15.36,-8.04,-10.47,-23.73,-9.97,5377
4202100,25731,29869,46.28,38.57,0.0,-13.73,-5.83,-100.0,-16.9,-9.4,-21.53,-23.58,-10.95,39.84,0.0,-13.73,-1.93,-100.0,-14.43,-9.4,-21.43,-20.71,-9.74,41.72,0.0,-13.73,-0.88,0.0,-10.16,-9.4,-19.31,-16.13,-8.47,8452
4202200,29362,35274,45.43,37.59,-17.73,0.0,-6.66,0.0,-17.4,-0.55,-12.83,-22.82,-12.08,39.18,-17.73,0.0,-6.66,0.0,-13.8,-0.55,-12.29,-19.32,-10.77,40.21,-17.73,0.0,-6.66,0.0,-11.49,-0.55,-8.23,-15.06,-7.87,8820
4202301,20345,35146,36.66,26.85,0.0,-9.3,-12.18,,-26.88,-29.98,-29.74,-26.62,-22.23,28.16,0.0,-9.3,-12.18,,-23.3,-29.98,-23.1,-24.08,-19.77,30.66,0.0,-9.3,-12.18,,-16.43,-29.98,-12.9,-16.68,-10.27,4518
4202302,18881,48436,28.05,20.37,-18.63,-8.08,0.0,,-29.19,0.0,-14.21,-37.98,-38.77,21.11,-18.63,-8.08,0.0,,-26.31,0.0,-9.33,-31.16,-33.63,21.85,-18.63,-8.08,0.0,,-23.45,0.0,-9.33,-31.16,-31.29,4033
4202401,33365,37052,47.38,43.04,-5.46,-6.84,-10.57,,-8.06,-1.14,-15.07,-13.75,-11.82,43.34,-5.46,-6.84,-10.57,,-6.91,-1.14,-12.42,-12.15,-11.09,43.34,-5.46,-6.84,-10.57,,-6.91,-1.14,-12.42,-12.15,-11.09,15672
4202402,16645,33361,33.29,24.81,-100.0,-14.73,0.0,,-26.43,-4.04,-17.88,-24.5,-15.42,25.64,-100.0,-14.73,0.0,,-23.78,-4.04,-17.27,-23.7,-15.42,26.99,-100.0,-7.41,0.0,,-19.5,0.0,-17.27,-17.53,-10.33,3638
4202403,17,22,43.59,35.9,,,,,-17.65,,-33.33,-25.0,-14.29,35.9,,,,,-17.65,,-33.33,-25.0,0.0,38.46,,,,,-11.76,,-33.33,-12.5,0.0,0
4202500,21447,33459,39.06,32.49,-6.45,0.0,0.0,,-18.23,-7.94,-18.03,-25.5,-7.48,33.59,-6.45,0.0,0.0,,-15.0,-7.94,-18.03,-19.26,-6.6,34.45,-6.45,0.0,0.0,,-12.5,-3.92,-18.03,-15.27,-6.6,6506
4202600,26778,31434,46.0,37.8,-1.61,0.0,0.0,,-18.1,0.0,-21.52,-30.48,-16.99,38.72,-1.61,0.0,0.0,,-16.08,0.0,-21.52,-26.52,-15.54,40.43,-1.61,0.0,0.0,,-12.29,0.0,-13.64,-20.25,-9.63,8110
4202701,17138,33295,33.98,29.66,-22.79,-29.98,-12.02,,-13.34,-8.5,-1.49,-13.36,-16.96,29.97,-22.79,-29.98,-11.95,,-12.21,-8.5,-1.49,-12.15,-16.19,30.52,-22.79,-29.98,-9.14,,-10.48,-7.64,0.0,-9.4,-14.95,3726
4202702,32774,21692,60.17,55.41,-5.67,0.0,-10.44,,-10.49,-3.57,-8.66,-13.96,-4.72,56.73,-5.67,0.0,-1.09,,-9.11,-3.57,-1.68,-11.8,-4.17,57.93,-5.67,0.0,-1.09,,-6.49,-0.54,-1.68,-8.2,-2.05,14514
4202703,22319,37095,37.57,31.11,-2.46,,0.0,,-17.65,-7.51,-15.82,-22.4,-16.73,32.64,-2.46,,0.0,,-13.46,-7.51,-15.02,-17.97,-13.53,33.58,-2.46,,0.0,,-10.91,-7.47,-8.62,-15.04,-9.82,3680
4202801,19108,31117,38.04,32.42,-11.76,0.0,-3.69,,-15.42,0.0,-13.86,-24.96,-13.71,33.8,-11.76,0.0,-3.69,,-11.63,0.0,-13.86,-19.43,-10.51,35.15,-11.76,0.0,0.0,,-7.94,0.0,-13.86,-16.98,-10.51,4666
4202802,20395,41230,33.1,25.73,-58.33,-32.24,-17.85,,-23.81,-18.29,-36.27,-31.53,-20.83,26.64,-58.33,-32.24,-17.85,,-20.89,-18.29,-36.27,-25.97,-18.73,28.11,-58.33,-32.24,-17.8,,-16.14,-9.5,-31.05,-20.89,-15.84,5187
4202803,28167,19304,59.34,51.91,-12.52,-0.89,-13.25,,-19.19,-8.57,-7.7,-17.12,-12.78,53.1,-12.52,-0.89,-13.25,,-15.29,-8.57,-7.7,-12.41,-11.46,54.5,-12.52,-0.89,-12.06,,-12.28,-5.96,-7.6,-11.22,-9.71,12705
4202901,28609,42411,40.28,34.95,0.0,-36.2,-2.28,0.0,-16.18,-9.11,-10.04,-18.63,-12.12,35.98,0.0,-26.07,-2.28,0.0,-12.59,-8.24,-2.56,-14.3,-9.76,37.13,0.0,0.0,-2.28,0.0,-10.36,-5.25,-2.46,-14.27,-9.76,8252
4202902,16389,44202,27.05,19.15,0.0,-0.25,0.0,,-31.99,-21.65,-50.05,-32.25,-27.63,19.67,0.0,-0.25,0.0,,-29.9,-21.65,-45.34,-28.46,-26.35,21.04,0.0,0.0,0.0,,-24.34,-21.58,-27.96,-23.65,-25.8,3795
4203011,10108,30818,24.7,19.96,-46.14,0.0,0.0,0.0,-20.59,-9.46,-9.88,-19.86,-9.92,20.35,-46.14,0.0,0.0,0.0,-18.91,-9.46,-9.88,-17.7,-8.74,21.59,-46.14,0.0,0.0,0.0,-13.5,-9.46,-9.88,-8.62,-5.92,1828
4203012,11314,33554,25.22,20.13,-32.24,0.0,0.0,0.0,-21.83,-13.64,-9.83,-23.9,-13.94,20.52,-32.24,0.0,0.0,0.0,-20.16,-13.64,-9.83,-21.3,-13.56,21.77,-32.24,0.0,0.0,0.0,-15.1,-8.92,-9.83,-15.65,-12.67,1043
4203013,16284,36587,30.8,25.68,0.0,-4.1,-9.29,,-17.3,-18.52,-10.21,-19.68,-10.46,25.91,0.0,-3.07,-9.29,,-16.53,-18.52,-10.21,-18.44,-10.31,27.04,0.0,-3.07,-9.29,,-12.43,-16.06,-6.93,-14.23,-10.31,1533
4203014,18114,33505,35.09,30.06,0.0,-5.14,-12.72,,-14.12,-20.18,-10.53,-16.22,-8.4,30.16,0.0,-3.87,-12.72,,-13.91,-20.18,-10.53,-15.89,-8.16,31.19,0.0,-3.87,-12.72,,-10.32,-19.16,-4.93,-11.72,-8.16,3802
4203015,18438,39402,31.88,28.12,0.0,-5.25,-3.48,,-13.08,-12.18,-14.05,-16.77,-7.74,28.38,0.0,-1.3,-3.48,,-12.46,-12.18,-14.05,-15.77,-7.12,29.28,0.0,-1.3,-3.48,,-9.01,-8.82,-12.12,-11.34,-7.12,4943
4203111,14350,32292,30.77,26.37,0.0,-16.34,-3.68,,-15.27,-14.44,-17.66,-22.75,-12.48,27.21,0.0,-16.34,-3.68,,-12.1,-14.44,-17.66,-19.0,-7.75,28.25,0.0,0.0,-3.68,,-8.54,-8.59,-17.66,-14.02,-6.38,4491
4203112,13048,27598,32.1,28.51,0.0,-5.44,-6.86,,-12.13,-7.62,-10.96,-13.62,-7.7,29.15,0.0,-5.44,-6.86,,-9.62,-7.62,-10.06,-10.26,-4.27,29.65,0.0,-4.71,-6.86,,-7.78,-5.83,-7.36,-8.95,-3.46,1558
4203113,11065,29036,27.59,24.42,0.0,-12.63,-9.66,,-10.79,0.0,-11.44,-12.47,-7.07,24.82,0.0,-10.75,-9.66,,-9.4,0.0,-11.44,-9.43,-4.86,25.18,0.0,-10.75,-9.66,,-7.74,0.0,-7.99,-7.71,-3.54,1865
4203114,18506,41799,30.69,25.51,0.0,-2.53,-14.26,,-18.95,-8.08,-24.62,-22.25,-18.33,26.49,0.0,-1.57,-13.44,,-14.4,-8.08,-16.9,-19.7,-13.74,27.49,0.0,-1.57,-11.88,,-10.22,-8.08,-16.33,-18.73,-10.47,4851
4203115,13553,41283,24.72,20.64,0.0,-17.86,-19.91,,-14.63,-3.0,-32.33,-20.24,-15.58,21.12,0.0,-13.74,-16.91,,-13.06,-3.0,-24.17,-17.67,-14.05,22.06,0.0,-13.74,-12.08,,-9.1,-3.0,-22.52,-14.26,-10.12,2132
4203116,11113,33225,25.06,19.39,,-4.26,-9.1,,-28.34,0.0,-50.49,-27.34,-29.74,20.94,,-4.26,-9.1,,-19.95,0.0,-50.49,-22.97,-19.6,22.03,,-4.26,-5.81,,-14.64,0.0,-50.49,-22.97,-19.6,1348
4203117,12974,35460,26.79,21.64,0.0,-5.8,-30.17,,-20.19,-0.07,-38.73,-20.45,-20.65,22.6,0.0,-0.17,-20.88,,-16.63,-0.07,-23.83,-16.47,-17.67,24.72,0.0,-0.17,-5.97,,-10.48,-0.07,-19.95,-15.02,-16.56,2573
4203216,28211,39670,41.56,35.26,0.0,-5.65,-13.79,,-19.49,-9.67,-7.82,-8.99,-5.29,37.95,0.0,-5.65,-5.4,,-18.0,-9.67,-7.82,-7.78,-5.29,38.67,0.0,-3.69,-5.4,,-13.05,-9.67,-7.82,-3.76,-4.48,11303
4203221,24617,30327,44.8,34.33,-100.0,-14.2,-41.07,,-22.8,-21.55,-10.32,-26.82,-21.85,35.37,-100.0,-9.33,-41.07,,-19.37,-21.55,-10.32,-24.05,-18.13,35.37,-100.0,-9.33,-41.07,,-19.37,-21.55,-10.32,-24.05,-18.13,6418
4203222,45634,24658,64.92,58.13,0.0,-5.38,-5.44,0.0,-17.75,-4.61,-15.94,-14.3,-8.15,59.3,0.0,-5.36,-5.42,0.0,-13.61,-4.61,-15.94,-11.5,-5.89,60.03,0.0,-5.36,-5.39,0.0,-11.41,-4.03,-15.94,-10.3,-4.7,17521
4203223,26187,13081,66.69,58.21,-2.58,-2.73,-15.5,,-15.6,-9.55,-1.5,-13.87,-9.83,59.35,-2.58,-1.8,-15.5,,-12.18,-9.55,-1.5,-10.3,-6.47,61.08,-2.58,-1.8,-15.5,,-8.04,-7.65,-1.5,-9.15,-5.4,8755
4203224,40294,18451,68.59,57.0,0.0,0.0,-16.85,,-17.9,-14.12,-30.94,-14.32,-14.66,58.68,0.0,0.0,-13.72,,-17.9,-14.12,-30.94,-12.82,-13.52,62.65,0.0,0.0,-8.49,,-5.61,-8.66,-28.79,-9.03,-5.19,18511
4203225,35814,16568,68.37,63.59,0.0,-7.0,-7.97,0.0,-7.02,-2.64,-7.37,-7.99,-3.99,64.81,0.0,-7.0,-6.43,0.0,-3.52,-2.64,-7.37,-6.86,-3.87,65.46,0.0,-7.0,-5.37,0.0,-2.89,-1.73,-6.85,-6.3,-2.96,25205
4203227,40490,22763,64.01,57.55,0.0,-3.47,-8.94,,-17.88,-9.64,-8.08,-6.73,-3.21,58.8,0.0,-3.47,-7.12,,-14.78,-9.64,-8.08,-5.49,-2.03,60.23,0.0,-3.47,-5.88,,-5.76,0.0,-8.08,-4.37,-2.03,20206
4203228,47757,22099,68.36,64.07,0.0,-5.62,-5.88,0.0,-6.9,-3.92,0.0,-7.03,-4.24,65.21,0.0,-5.62,-4.39,0.0,-3.89,-3.92,0.0,-6.18,-4.11,65.58,0.0,-5.62,-4.39,0.0,-3.48,-2.43,0.0,-6.12,-4.06,25275
4203229,35786,18480,65.95,59.02,0.0,-8.35,-11.04,,-7.13,-1.18,-18.89,-9.13,-9.9,60.71,0.0,-8.35,-7.93,,-6.71,-1.18,-18.89,-4.55,-6.92,61.69,0.0,-8.35,-6.31,,-5.48,0.0,-18.89,-4.35,-6.92,16030
4203230,15673,57399,21.45,18.77,0.0,-12.72,-7.22,,-16.95,-0.04,-24.04,-18.29,-4.0,18.9,0.0,-10.44,-7.22,,-15.88,-0.04,-18.18,-16.71,-3.0,19.72,0.0,-3.26,-7.22,,-10.7,0.0,-9.93,-11.82,-3.0,7174
4203231,26422,30493,46.42,41.96,-41.62,-11.13,-7.35,,-10.76,0.0,-1.0,-11.64,-9.2,42.64,-41.62,-9.66,-7.35,,-8.71,0.0,-0.76,-10.07,-9.16,43.47,0.0,-9.41,-3.37,,-7.61,0.0,-0.41,-7.36,-5.7,9523
4203311,15643,44145,26.16,20.48,0.0,-20.94,-8.81,,-22.76,-1.37,-30.81,-24.12,-20.72,21.44,0.0,-20.09,-8.81,,-18.47,-1.37,-30.81,-23.78,-20.63,22.55,0.0,-18.79,-6.68,,-13.62,0.0,-15.74,-18.03,-11.7,1751
4203312,29085,31608,47.92,41.45,0.0,-12.89,-8.63,,-19.0,-5.95,-7.72,-24.36,-8.7,42.27,0.0,-8.64,-8.63,,-15.84,-5.95,-7.72,-20.16,-7.29,44.62,0.0,-3.89,-5.69,,-9.57,0.0,-4.16,-8.23,-5.94,9448
4203313,28815,28040,50.68,45.06,-4.91,-0.49,-9.26,,-11.42,-28.0,-5.65,-14.12,-6.77,45.68,-4.91,-0.3,-8.3,,-9.96,-28.0,-5.65,-14.1,-5.56,47.27,-4.91,0.0,-5.59,,-9.39,-5.03,-2.72,-11.85,-4.97,13581
4203314,12139,28804,29.65,23.71,0.0,-15.29,-13.98,,-21.52,0.0,-14.63,-21.27,-12.37,24.12,0.0,-9.64,-13.98,,-20.5,0.0,-14.63,-20.33,-12.37,24.75,0.0,0.0,0.0,,-18.08,0.0,-14.63,-20.33,-12.37,2361
4203411,10657,28809,27.0,21.44,0.0,-38.55,-18.6,,-21.7,0.0,-18.55,-24.87,-23.37,21.73,0.0,-38.55,-18.6,,-20.44,0.0,-16.07,-22.58,-22.63,22.71,0.0,-38.55,-18.6,,-16.22,0.0,-16.07,-19.78,-17.28,1481
4203412,10424,31531,24.85,20.03,0.0,-18.69,0.0,,-22.58,-1.91,-24.47,-25.1,-16.45,20.43,0.0,-18.69,0.0,,-20.7,-1.91,-19.48,-21.3,-16.45,21.89,0.0,-18.69,0.0,,-13.86,0.0,-19.48,-15.72,-5.51,976
4203413,12335,36093,25.47,21.11,-1.36,-2.75,-3.75,0.0,-20.79,-5.26,-10.13,-25.85,-13.97,21.44,0.0,-2.75,-3.75,0.0,-19.18,-5.26,-10.13,-22.65,-13.78,22.6,0.0,-2.75,-3.75,0.0,-13.53,0.0,-10.13,-15.71,-8.07,1279
4203414,10935,27107,28.74,22.99,-2.82,-34.11,-23.33,0.0,-19.93,-1.16,-11.79,-24.23,-25.78,23.16,-0.7,-34.11,-23.33,0.0,-19.23,-1.16,-11.79,-23.19,-24.59,23.63,-0.7,-34.11,-23.33,0.0,-17.42,0.0,-11.79,-21.32,-24.24,3455
4203415,9001,27155,24.89,21.21,-16.48,0.0,0.0,0.0,-15.77,-8.16,-6.48,-15.5,-12.01,21.38,-2.93,0.0,0.0,0.0,-14.97,-8.16,-6.48,-15.5,-12.01,22.34,-2.93,0.0,0.0,0.0,-12.39,0.0,-6.48,-10.52,-7.86,1505
4203501,22247,23964,48.14,39.73,-0.17,0.0,-15.7,,-19.97,-9.95,-26.05,-23.71,-11.79,41.55,-0.17,0.0,-9.12,,-14.51,-5.21,-26.05,-22.58,-6.59,44.4,-0.17,0.0,-9.12,,-8.65,-0.77,-26.05,-14.65,-6.59,8615
4203502,15092,30468,33.13,27.72,-31.94,-34.48,0.0,,-15.22,0.0,-20.78,-23.79,-12.84,27.72,-31.94,-34.48,0.0,,-15.22,0.0,-20.78,-23.79,-12.84,28.01,-31.94,-34.48,0.0,,-14.31,0.0,-20.78,-21.75,-10.51,2537
4203503,21277,40444,34.47,25.98,0.0,-84.17,0.0,,-25.11,0.0,-11.36,-22.69,-17.92,26.65,0.0,-84.17,0.0,,-23.01,0.0,-7.2,-20.65,-16.73,28.65,0.0,-84.17,0.0,,-16.66,0.0,-7.2,-17.1,-14.43,3498
4203504,20352,36218,35.98,30.67,-60.33,-43.22,-14.78,,-13.61,-5.57,-9.85,-19.48,-17.55,30.67,-60.33,-43.22,-14.78,,-13.61,-5.57,-9.85,-19.48,-17.55,31.19,-60.33,-17.65,-14.78,,-13.19,-5.55,-9.85,-16.53,-17.55,5005
4203601,27627,39545,41.13,34.97,-31.15,-48.59,-2.69,,-17.18,-5.74,-17.77,-21.1,-8.7,35.29,-31.15,-48.59,-2.69,,-16.11,-5.74,-16.51,-19.7,-8.01,36.15,-31.15,-22.89,-2.69,,-13.42,-5.74,-12.47,-16.24,-8.01,10093
4203602,13944,37354,27.18,21.75,0.0,-0.53,-3.32,,-21.84,0.0,-7.54,-30.17,-15.49,22.55,0.0,-0.53,-3.32,,-18.6,0.0,-6.55,-23.85,-12.28,23.87,0.0,0.0,-3.32,,-13.31,0.0,-6.55,-16.03,-6.36,3520
4203603,20141,40288,33.33,27.06,0.0,0.0,-6.53,,-19.33,-29.88,-21.38,-23.3,-14.53,28.48,0.0,0.0,-6.53,,-14.82,-16.53,-21.38,-14.61,-14.53,28.81,0.0,0.0,-6.53,,-13.78,-16.53,-21.38,-13.27,-13.66,3714
4203701,15912,34324,31.67,24.21,0.0,0.0,-40.88,,-23.73,-10.12,-17.86,-32.16,-26.73,26.13,0.0,0.0,-8.81,,-18.21,-3.15,-17.86,-20.53,-17.58,26.82,0.0,0.0,-8.81,,-16.32,0.0,-17.86,-17.18,-15.63,3453
4203702,19141,32713,36.91,29.92,0.0,-9.12,0.0,0.0,-20.75,-10.59,-38.23,-29.32,-12.65,31.39,0.0,-9.12,0.0,0.0,-16.38,-10.59,-36.22,-24.52,-8.95,32.7,0.0,-9.12,0.0,0.0,-12.5,0.0,-24.66,-19.54,-5.91,4189
4203800,26393,28455,48.12,38.52,-1.39,0.0,-0.17,-100.0,-19.92,-3.8,-14.94,-27.08,-18.05,39.84,-1.39,0.0,0.0,-100.0,-17.12,-3.8,-13.25,-23.18,-16.09,41.48,-1.39,0.0,0.0,0.0,-13.66,-3.8,-12.19,-18.65,-12.97,5541
4203900,27554,28626,49.05,41.74,0.0,-12.93,-5.36,,-14.85,-9.5,-20.87,-21.55,-13.69,42.52,0.0,-0.19,-5.36,,-13.45,-9.5,-20.8,-18.86,-11.38,43.78,0.0,-0.19,0.0,,-11.07,-9.5,-19.28,-14.89,-9.86,9486
4204011,19580,37944,34.04,26.64,-29.56,-24.42,-12.56,,-22.29,0.0,-28.56,-32.12,-26.7,28.15,-29.56,-24.42,-12.56,,-17.59,0.0,-25.79,-24.87,-21.48,28.68,-29.56,-24.42,-12.56,,-15.92,0.0,-25.76,-21.81,-18.64,4611
4204012,17935,26709,40.17,32.42,-7.66,-4.8,-2.67,,-19.74,0.0,-22.25,-29.11,-12.7,33.14,-7.66,-4.8,-2.67,,-17.89,0.0,-21.98,-25.74,-10.67,34.26,-7.66,-4.8,-2.67,,-15.04,0.0,-14.87,-21.05,-7.45,6297
4400103,39253,29526,57.07,52.07,-0.22,-25.24,-5.51,,-11.58,-7.25,-21.72,-5.18,-4.96,52.53,-0.22,-25.24,-4.57,,-10.86,-6.73,-18.25,-3.71,-4.52,53.78,-0.11,-19.17,-4.53,,-7.1,-4.24,-5.83,-3.08,-3.11,20176
