county,Percentage Eligible,Current Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability,rural
48235,36.46,48.78,-37.5,-75.0,-4.76,,-25.45,-25.0,-36.0,-30.23,-17.82,1
48237,35.57,45.37,-34.92,-5.0,-12.86,,-21.37,-15.41,-27.62,-27.26,-18.0,1
48239,39.98,47.56,-13.53,0.0,-6.42,,-18.03,-11.82,-17.4,-21.91,-14.35,1
48241,46.12,57.96,-1.26,-100.0,-19.65,,-20.38,-11.32,-20.28,-28.55,-14.94,1
48243,40.66,49.58,-25.0,-100.0,-23.81,,-15.82,-17.55,-10.81,-17.96,-9.82,1
48245,37.62,45.2,-15.25,-15.1,-17.46,,-17.82,-9.24,-11.26,-22.17,-18.92,0
48247,63.04,70.45,-44.44,-100.0,0.0,,-10.62,-10.27,-8.33,-12.73,-9.05,1
48249,51.69,61.32,-0.65,0.0,0.0,,-15.0,-15.08,-10.14,-18.56,-14.05,1
48251,26.09,31.95,-8.44,-23.06,-17.01,-100.0,-18.19,-13.04,-34.65,-16.23,-13.96,0
48253,39.34,49.66,-12.15,0.0,-6.3,,-20.67,-15.85,-18.27,-19.6,-15.05,0
48255,39.98,47.57,-13.08,0.0,-6.54,,-18.06,-11.8,-17.7,-21.95,-14.34,1
48257,26.21,35.21,-13.58,0.0,-19.09,-100.0,-26.87,-40.96,-18.46,-22.3,-23.51,0
48259,26.04,34.65,-20.19,0.0,-3.53,,-21.48,-21.41,-35.14,-30.37,-12.4,0
48261,51.69,61.34,0.0,,0.0,,-14.71,-14.52,0.0,-16.0,-13.04,1
48263,39.31,49.66,-12.5,0.0,0.0,,-20.74,-16.33,-18.75,-20.31,-14.71,1
48265,26.04,34.65,-20.24,0.0,-3.96,,-21.49,-21.41,-35.2,-30.37,-12.38,0
48267,36.53,48.77,-39.13,-80.0,-5.08,,-25.35,-24.82,-37.5,-30.33,-18.18,1
48269,42.55,53.19,-50.0,,0.0,,-21.95,-20.0,-33.33,-21.05,-15.0,1
48271,50.63,61.6,-66.67,-75.0,0.0,,-18.87,-16.46,-15.79,-18.24,-11.49,1
48273,51.69,61.32,-0.82,0.0,0.0,,-15.0,-15.08,-9.82,-18.58,-14.06,0
48275,39.33,49.65,-11.11,0.0,-5.0,,-20.77,-16.06,-18.84,-19.57,-15.0,1
48277,39.16,53.29,-18.6,-24.11,-21.45,-100.0,-27.85,-20.38,-28.45,-29.01,-28.86,0
48279,42.82,53.51,-5.33,-11.11,0.0,,-20.62,-19.14,-13.53,-21.43,-16.38,1
48281,32.14,40.72,-10.15,-19.54,-22.46,-100.0,-22.39,-14.02,-19.52,-23.79,-18.98,0
48283,63.02,70.45,-53.85,-100.0,0.0,,-10.66,-10.23,-7.58,-12.61,-9.06,1
48285,39.97,47.57,-13.33,0.0,-6.76,,-18.06,-11.82,-17.52,-21.94,-14.33,1
48287,29.99,40.24,-40.89,0.0,-12.44,,-24.06,-33.74,-20.38,-28.28,-18.17,1
48289,36.97,47.66,-28.57,0.0,-13.05,,-21.46,-23.89,-18.18,-24.88,-23.24,1
48291,34.93,45.44,0.0,0.0,-16.49,,-24.4,-27.14,-45.61,-34.47,-24.35,1
48293,36.18,47.63,-2.99,0.0,-22.32,0.0,-23.3,-19.32,-20.05,-27.26,-18.34,1
48295,32.37,43.87,-21.43,0.0,-22.73,-100.0,-26.43,-21.78,-40.0,-31.77,-27.37,1
48297,51.69,61.32,-2.22,0.0,0.0,,-15.01,-15.07,-10.89,-18.5,-14.08,1
48299,32.14,40.73,-9.96,-19.77,-22.64,-100.0,-22.36,-13.97,-19.53,-23.78,-18.98,1
48301,40.91,50.0,,,-100.0,,-11.11,-25.0,0.0,-20.0,0.0,1
48303,36.8,46.27,-41.59,-12.64,-14.71,0.0,-20.59,-17.38,-15.52,-19.09,-16.27,0
48305,42.82,53.51,-3.12,-25.0,0.0,,-20.63,-19.05,-14.04,-21.28,-16.47,1
48307,36.53,48.76,-37.5,-77.78,-4.76,,-25.42,-24.7,-37.5,-30.41,-17.91,1
48309,31.54,42.5,-17.23,-21.48,-16.95,,-28.31,-28.69,-24.92,-31.98,-26.35,0
48311,62.92,70.39,0.0,,,,-10.43,-10.08,-16.67,-13.21,-8.77,1
48313,36.97,47.66,-29.17,0.0,-12.9,,-21.44,-24.03,-18.09,-24.83,-23.19,1
48315,43.34,53.4,-36.59,-19.05,-15.0,,-21.73,-6.99,-19.9,-25.18,-13.58,1
48317,36.51,48.77,-39.29,-76.92,-5.56,,-25.29,-24.8,-37.5,-30.2,-18.05,1
48319,36.51,48.77,-38.1,-77.78,-3.7,,-25.34,-24.87,-37.88,-30.27,-17.87,1
48321,36.84,46.0,0.0,-2.56,-16.24,-100.0,-20.93,-20.05,-14.65,-21.54,-20.39,1
48323,50.6,61.59,-68.47,-64.71,0.0,,-18.84,-16.41,-14.89,-18.17,-11.59,0
48325,38.17,45.79,-15.08,0.0,-18.49,0.0,-15.74,-15.21,-11.81,-23.42,-16.42,1
48327,36.56,48.79,-40.0,-80.0,-3.7,,-25.52,-24.61,-36.36,-30.54,-17.69,1
48329,28.71,33.63,-21.08,0.0,-12.54,,-15.87,-11.43,-20.03,-24.21,-8.96,0
48331,36.97,47.66,-29.06,0.0,-12.97,,-21.45,-23.94,-18.16,-24.85,-23.24,1
48333,32.11,40.72,-10.91,-22.22,-22.11,,-22.28,-14.29,-19.44,-23.61,-18.97,1
48335,39.34,49.65,-12.24,0.0,-6.42,,-20.66,-15.9,-18.38,-19.6,-15.05,1
48337,35.58,45.37,-34.23,-5.26,-13.33,,-21.34,-15.26,-27.93,-27.28,-18.04,1
48339,28.97,34.59,-16.5,-10.0,-9.38,0.0,-16.92,-8.4,-19.63,-23.45,-13.03,0
48341,32.39,43.85,-21.09,-6.67,-23.68,-100.0,-26.36,-21.7,-38.59,-32.09,-27.5,1
48343,39.16,53.29,-18.5,-25.93,-21.65,-100.0,-27.88,-20.37,-28.61,-29.06,-28.86,1
48345,42.82,53.58,0.0,0.0,0.0,,-20.37,-19.29,-18.18,-21.62,-16.25,1
48347,45.94,54.07,-1.52,0.0,-9.55,0.0,-16.43,-18.85,-26.65,-20.81,-13.26,0
48349,36.18,47.62,-2.78,0.0,-22.27,0.0,-23.3,-19.27,-20.16,-27.23,-18.38,0
48351,46.11,57.95,-1.28,-100.0,-19.74,,-20.35,-11.15,-20.04,-28.57,-14.89,1
48353,39.33,49.66,-11.88,0.0,-6.18,,-20.67,-15.94,-18.15,-19.55,-15.01,1
48355,38.71,46.08,-33.11,-35.34,-20.17,,-16.53,-13.86,-23.35,-19.54,-12.81,0
48357,32.39,43.86,-21.01,-7.14,-23.94,-100.0,-26.37,-21.77,-38.94,-32.01,-27.6,1
48359,32.36,43.9,-20.83,0.0,-25.0,-100.0,-26.25,-21.09,-40.0,-31.82,-28.16,1
48361,31.36,43.13,-33.14,-13.76,-24.85,,-27.38,-8.87,-30.35,-41.84,-26.97,0
48363,36.13,45.94,-2.27,0.0,-4.67,,-22.42,-11.75,-2.36,-20.3,-16.07,1
48365,37.99,49.4,-12.29,-27.59,-15.82,,-24.62,-18.68,-32.11,-31.1,-18.47,1
48367,23.96,30.83,-8.13,0.0,-8.39,,-23.29,-16.42,-29.01,-24.95,-8.07,0
48369,32.39,43.84,-21.32,-7.14,-22.86,-100.0,-26.37,-21.79,-38.74,-31.99,-27.51,1
48371,36.53,48.75,-37.5,-77.78,-5.26,,-25.37,-24.75,-37.65,-30.38,-17.9,1
48373,43.62,54.38,-5.92,-19.86,-10.8,0.0,-21.5,-2.33,-29.75,-29.82,-15.79,1
48375,44.83,56.51,-25.62,-37.99,-5.19,,-21.93,-27.63,-7.24,-25.81,-19.2,0
48377,40.65,49.57,-24.49,-85.71,-22.22,,-15.97,-17.53,-9.82,-17.93,-9.88,1
48379,34.16,46.46,-20.88,-22.86,-16.67,,-24.94,-29.63,-20.83,-30.22,-16.2,1
48381,23.75,31.19,-21.17,-23.86,-21.78,,-24.66,-16.29,-21.49,-16.52,-10.54,0
48383,36.55,48.76,-38.89,-75.0,-4.35,,-25.35,-24.55,-38.6,-30.45,-17.78,1
48385,50.6,61.61,-66.67,-66.67,0.0,,-18.8,-16.47,-14.93,-18.08,-11.62,1
48387,39.16,53.29,-18.45,-23.08,-21.33,-100.0,-27.89,-20.46,-28.36,-29.05,-28.88,1
48389,40.64,49.57,-24.79,-93.75,-23.03,,-15.96,-17.4,-10.0,-17.92,-10.02,1
48391,36.87,49.55,0.0,-63.64,-46.43,0.0,-26.58,-22.86,-19.77,-14.68,-14.56,1
48393,32.53,43.94,-18.18,0.0,-33.33,-100.0,-26.55,-21.67,-33.33,-32.69,-27.08,1
48395,36.97,47.66,-29.05,0.0,-12.95,,-21.41,-23.93,-18.3,-24.88,-23.26,1
48397,28.61,36.49,-3.53,-21.3,-26.79,,-19.1,-18.14,-20.93,-24.34,-17.5,0
48399,39.33,49.66,-12.04,0.0,-6.67,,-20.69,-15.84,-18.63,-19.61,-15.12,1
48401,37.99,49.4,-12.23,-25.76,-15.74,,-24.63,-18.74,-32.16,-31.07,-18.52,1
48403,46.11,57.95,-1.57,-100.0,-19.72,,-20.39,-11.11,-20.33,-28.63,-14.9,1
48405,46.12,57.96,-1.32,-100.0,-19.71,,-20.36,-11.11,-20.27,-28.59,-14.85,1
48407,43.62,54.38,-5.94,-19.48,-10.75,0.0,-21.52,-2.33,-29.79,-29.8,-15.81,1
48409,36.88,49.54,0.0,-62.67,-48.62,0.0,-26.66,-22.93,-20.05,-14.74,-14.53,0
48411,32.15,40.73,-10.0,-17.39,-22.76,-100.0,-22.32,-14.07,-19.4,-23.72,-18.98,1
48413,36.55,48.77,-38.46,-83.33,-5.88,,-25.34,-25.0,-36.59,-30.48,-17.79,1
48415,39.35,49.66,-11.96,0.0,-6.34,,-20.68,-15.88,-18.34,-19.61,-15.11,1
48417,39.33,49.66,-11.76,0.0,-7.89,,-20.61,-15.84,-18.75,-19.54,-15.11,1
48419,46.11,57.96,-1.3,-100.0,-19.69,,-20.39,-11.33,-20.16,-28.57,-14.95,1
48421,32.41,43.87,-21.05,0.0,-25.0,-100.0,-26.44,-21.57,-38.71,-32.0,-27.61,1
48423,34.67,40.84,-17.82,-20.62,-9.17,-100.0,-16.74,-23.09,-16.44,-19.35,-8.21,0
48425,36.14,45.93,-2.0,0.0,-4.17,,-22.4,-11.64,-2.43,-20.33,-15.96,1
48427,63.02,70.45,-51.56,-63.64,0.0,,-10.67,-10.25,-7.93,-12.67,-9.08,1
48429,39.33,49.66,-12.12,0.0,-6.36,,-20.65,-15.88,-18.18,-19.61,-15.09,1
48431,36.54,48.75,-28.57,-66.67,-5.26,,-25.62,-24.63,-39.13,-30.77,-17.58,1
48433,39.25,49.69,-14.29,0.0,-6.67,,-20.63,-16.05,-19.23,-20.0,-15.18,1
48435,36.53,48.75,-38.89,-75.0,-4.35,,-25.45,-24.62,-38.6,-30.56,-18.22,1
48437,32.38,43.85,-20.83,-10.0,-24.0,-100.0,-26.28,-21.72,-39.24,-32.04,-27.45,1
48439,29.26,36.61,-16.67,-17.43,-15.76,0.0,-21.66,-20.58,-14.89,-21.97,-15.66,0
48441,37.0,46.47,-28.18,-7.66,-25.32,,-20.4,-16.34,-52.07,-29.77,-16.75,0
48443,36.46,48.61,-50.0,-100.0,0.0,,-25.0,-24.32,-38.46,-30.77,-18.0,1
48445,42.83,53.51,-4.41,-12.5,0.0,,-20.68,-19.16,-13.33,-21.45,-16.37,1
48447,39.31,49.64,-12.5,0.0,-5.88,,-20.7,-15.96,-20.0,-19.83,-15.5,1
48449,39.15,53.29,-18.54,-24.29,-21.44,-100.0,-27.85,-20.34,-28.46,-28.99,-28.89,1
48451,28.32,42.47,-36.52,-43.71,-22.23,,-32.91,-31.23,-32.64,-41.25,-32.85,0
48453,23.47,29.2,-16.41,-28.07,-17.23,0.0,-19.68,-14.67,-16.17,-19.09,-17.37,0
48455,43.61,54.38,-5.63,-18.42,-10.83,0.0,-21.5,-2.45,-29.87,-29.87,-15.77,1
48457,46.11,57.95,-1.31,-100.0,-19.72,,-20.38,-11.31,-20.19,-28.53,-14.95,1
48459,43.35,53.41,-37.36,-20.0,-14.96,,-21.73,-7.07,-20.04,-25.2,-13.63,0
48461,36.54,48.76,-35.29,-75.0,-4.44,,-25.36,-24.77,-37.5,-30.5,-17.73,1
48463,50.61,61.6,-68.62,-65.52,0.0,,-18.83,-16.41,-15.01,-18.18,-11.59,1
48465,50.6,61.59,-68.49,-64.29,0.0,,-18.84,-16.41,-14.9,-18.15,-11.58,0
48467,34.16,46.45,-21.48,-22.94,-16.74,,-24.94,-29.6,-20.77,-30.19,-16.22,1
48469,40.42,48.28,0.0,0.0,-10.05,,-17.98,-6.62,-10.86,-21.95,-12.61,0
48471,43.62,54.38,-6.01,-20.0,-10.82,0.0,-21.5,-2.29,-29.75,-29.81,-15.8,0
48473,36.84,46.0,0.0,-3.28,-16.23,-100.0,-20.91,-20.04,-14.68,-21.51,-20.39,0
48475,40.64,49.57,-23.91,-92.31,-23.33,,-15.96,-17.42,-9.86,-17.88,-10.09,1
48477,36.97,47.66,-28.98,0.0,-13.0,,-21.44,-23.96,-18.33,-24.88,-23.23,1
48479,55.55,62.31,-20.0,-10.92,-100.0,,-10.9,-9.75,-11.14,-12.32,-9.21,0
48481,36.84,46.0,0.0,-4.44,-16.27,-100.0,-20.92,-20.05,-14.69,-21.5,-20.38,1
48483,32.38,43.84,-21.74,-14.29,-25.0,-100.0,-26.32,-21.58,-37.5,-31.95,-27.4,1
48485,32.45,44.34,-49.79,0.0,-6.24,0.0,-30.14,-24.51,-17.87,-25.54,-11.0,0
48487,35.57,45.38,-34.38,-4.92,-13.08,,-21.32,-15.32,-27.64,-27.21,-18.04,1
48489,51.69,61.32,0.0,0.0,0.0,,-15.01,-15.07,-10.06,-18.55,-14.1,1
48491,19.27,24.99,-30.95,-24.6,-16.25,0.0,-23.84,-16.55,-20.09,-29.9,-21.3,0
48493,39.97,47.56,-13.38,0.0,-6.63,,-18.05,-11.81,-17.47,-21.94,-14.34,1
48495,40.63,49.58,-24.19,-88.89,-22.5,,-15.93,-17.47,-9.79,-17.82,-10.07,1
48497,35.58,45.37,-34.82,-5.81,-13.53,,-21.32,-15.26,-27.85,-27.27,-18.02,1
48499,34.15,46.45,-21.36,-22.66,-16.74,,-24.94,-29.58,-20.79,-30.19,-16.23,1
48501,42.83,53.51,-6.67,0.0,0.0,,-20.65,-19.11,-12.82,-21.46,-16.32,1
48503,35.58,45.37,-35.07,-5.88,-13.51,,-21.32,-15.26,-27.82,-27.29,-18.01,1
48505,63.02,70.46,-51.85,-50.0,0.0,,-10.68,-10.25,-7.97,-12.73,-9.06,1
48507,50.61,61.61,-68.92,-63.64,0.0,,-18.86,-16.38,-14.59,-18.23,-11.56,1
49001,28.96,40.35,-54.55,-43.33,-18.0,0.0,-28.34,-13.87,-24.32,-24.93,-20.21,1
49003,23.36,30.11,-40.74,0.0,0.0,-100.0,-22.79,-24.78,-19.81,-15.12,-20.05,0
49005,23.93,32.17,-0.32,-61.07,-99.51,,-25.66,-13.92,-16.05,-25.83,-24.83,0
49007,33.95,43.44,-6.16,-37.76,-53.73,,-25.88,-7.72,-11.07,-23.93,-15.49,1
49009,34.0,43.43,-4.0,-25.0,-66.67,,-25.6,-4.55,-16.67,-24.07,-15.62,1
49011,19.63,26.1,-11.36,-31.66,-21.75,-100.0,-25.39,-12.61,-28.93,-27.4,-22.15,0
49013,33.95,43.44,-6.23,-38.3,-53.85,,-25.86,-7.82,-11.11,-24.04,-15.54,1
49015,33.95,43.45,-6.39,-38.3,-53.12,,-25.93,-7.59,-10.66,-24.04,-15.57,1
49017,28.99,40.34,-56.52,-45.45,-19.44,0.0,-28.39,-13.27,-25.0,-25.09,-20.48,1
49019,33.96,43.45,-6.13,-36.96,-53.12,,-25.9,-7.73,-10.83,-23.94,-15.52,1
49021,28.98,40.36,-55.13,-44.13,-17.87,0.0,-28.32,-13.46,-24.22,-24.98,-20.23,0
49023,28.98,40.35,-55.56,-45.1,-18.07,0.0,-28.35,-13.6,-24.32,-24.96,-20.12,1
49025,28.98,40.35,-54.29,-45.45,-18.52,0.0,-28.35,-13.51,-24.17,-24.94,-20.19,1
49027,28.98,40.36,-55.0,-44.64,-17.58,0.0,-28.35,-13.55,-24.51,-25.0,-20.15,1
49029,23.93,32.17,0.0,-60.49,-100.0,,-25.66,-14.38,-15.89,-25.82,-24.64,1
49031,28.96,40.33,-57.14,-50.0,-20.0,0.0,-28.49,-14.29,-26.09,-25.0,-20.34,1
49033,23.93,32.15,0.0,-64.71,-100.0,,-25.91,-12.9,-18.18,-25.33,-24.42,1
49035,23.52,31.49,-27.96,-22.95,-14.59,0.0,-24.74,-26.29,-15.02,-21.15,-19.51,0
49037,33.94,43.44,-6.36,-38.57,-54.17,,-25.84,-7.71,-11.11,-24.06,-15.51,1
49039,28.98,40.36,-55.73,-43.9,-18.0,0.0,-28.33,-13.45,-24.16,-24.98,-20.24,1
49041,28.98,40.35,-55.56,-44.09,-17.88,0.0,-28.33,-13.46,-24.26,-25.0,-20.22,1
49043,23.92,32.17,0.0,-61.07,-100.0,,-25.66,-14.07,-15.99,-25.83,-24.86,1
49045,23.36,30.11,-40.58,-0.46,0.0,-100.0,-22.79,-24.74,-19.97,-15.09,-20.09,0
49047,33.95,43.44,-6.23,-38.01,-53.85,,-25.89,-7.68,-11.09,-24.0,-15.52,1
49049,23.39,32.03,-6.9,-21.35,-54.06,-28.61,-26.59,-19.36,-28.87,-24.87,-19.47,0
49051,33.95,43.44,-6.27,-38.32,-54.78,,-25.89,-7.75,-11.11,-23.99,-15.48,1
49053,26.5,36.04,-19.77,-0.09,-39.33,,-27.33,-34.54,-25.42,-25.01,-22.4,0
49055,28.95,40.31,-54.55,-45.45,-22.22,0.0,-28.3,-12.5,-23.08,-24.81,-20.39,1
49057,29.69,37.34,-26.06,-25.39,-20.94,-100.0,-21.13,-24.03,-24.89,-14.1,-12.52,0
50001,37.78,43.71,-2.69,-19.8,0.0,0.0,-13.7,0.0,-20.66,-19.57,-10.14,1
50003,36.88,43.3,0.0,-37.04,0.0,0.0,-15.05,0.0,-22.04,-21.75,-12.61,1
50005,38.55,43.49,-2.92,-8.12,-5.21,,-11.3,-3.7,-17.71,-16.49,-7.95,1
50007,37.47,42.07,0.0,-13.48,-5.67,,-10.77,-8.57,-17.51,-16.18,-8.89,0
50009,38.56,43.5,-2.7,-8.7,-2.7,,-11.35,-4.17,-17.24,-16.49,-7.95,1
50011,38.56,43.49,-2.73,-8.03,-5.05,,-11.32,-3.73,-17.77,-16.47,-7.95,1
50013,38.54,43.49,-3.3,-7.14,-4.35,,-11.37,-5.08,-18.52,-16.53,-8.05,1
50015,38.55,43.49,-2.48,-8.0,-4.88,,-11.31,-3.83,-17.75,-16.44,-7.95,1
50017,37.78,43.7,-2.75,-19.48,0.0,0.0,-13.68,0.0,-20.56,-19.6,-10.16,1
50019,38.56,43.49,-2.64,-8.02,-5.17,,-11.31,-3.64,-17.82,-16.46,-7.91,1
50021,36.88,43.3,0.0,-36.88,0.0,0.0,-15.04,0.0,-22.03,-21.72,-12.63,1
50023,37.78,43.7,-2.69,-19.37,0.0,0.0,-13.68,0.0,-20.57,-19.58,-10.16,1
50025,36.88,43.3,0.0,-36.68,0.0,0.0,-15.05,0.0,-22.14,-21.74,-12.62,1
50027,36.88,43.3,0.0,-36.8,0.0,0.0,-15.04,0.0,-22.04,-21.73,-12.62,1
51001,33.1,41.41,0.0,0.0,-21.2,,-19.16,-19.68,-23.94,-28.04,-17.23,1
51003,25.55,33.14,-0.59,-25.66,-14.25,,-24.93,-10.07,-21.01,-27.19,-22.31,1
51005,28.9,36.22,-27.27,-35.71,-5.07,,-20.92,-11.48,-27.25,-26.02,-9.55,1
51007,43.34,51.99,-4.55,-88.89,-16.05,0.0,-18.02,-58.02,-18.73,-14.47,-8.78,1
51009,30.24,37.25,0.0,-14.5,-14.42,-100.0,-18.87,-26.79,-7.98,-23.93,-14.04,0
51011,30.24,37.25,0.0,-13.43,-14.4,-100.0,-18.83,-27.08,-7.89,-23.9,-14.14,1
51013,15.07,17.64,-0.64,-9.51,-2.7,,-22.74,-22.21,-7.26,-13.39,-0.08,0
51015,33.88,43.76,-4.08,-36.02,-15.0,,-22.89,-31.54,-23.54,-27.07,-19.34,1
51017,33.89,43.74,-5.13,-40.0,-13.79,,-22.93,-31.71,-23.85,-27.17,-19.43,1
51019,30.24,37.25,0.0,-14.46,-14.4,-100.0,-18.85,-26.76,-8.0,-23.94,-14.06,0
51021,42.36,53.6,-16.67,-46.67,0.0,-100.0,-21.15,-13.79,-18.86,-25.68,-13.98,1
51023,28.89,36.22,-27.08,-32.26,-5.22,,-20.89,-11.85,-27.04,-26.0,-9.61,0
51025,43.33,51.99,-5.06,-90.0,-16.02,0.0,-18.05,-57.29,-19.04,-14.48,-8.74,1
51027,45.69,58.49,0.0,-22.22,0.0,,-22.04,-18.52,-27.32,-26.98,-19.85,1
51029,43.33,51.99,-4.76,-90.91,-16.07,0.0,-18.0,-56.86,-18.86,-14.49,-8.75,1
51031,31.91,43.08,0.0,-23.61,-24.81,-100.0,-30.53,-25.3,-26.73,-28.87,-20.36,0
51033,25.67,31.59,-8.26,-13.43,-14.94,0.0,-21.85,-8.28,-15.86,-19.15,-13.97,1
51035,42.36,53.6,-15.15,-44.93,0.0,-100.0,-21.15,-13.01,-18.87,-25.63,-14.02,1
51036,20.08,25.42,-5.26,0.0,-12.63,,-23.58,-11.9,-13.21,-23.78,-17.54,1
51037,43.34,51.99,-5.17,-100.0,-16.02,0.0,-18.03,-57.14,-18.6,-14.46,-8.77,1
51041,24.79,30.25,-16.15,-30.5,-16.38,,-17.73,-15.2,-11.28,-22.81,-15.07,0
51043,28.19,33.9,0.0,0.0,-2.64,,-16.1,-18.35,-11.86,-22.03,-12.04,1
51045,28.9,36.23,-28.57,-40.0,-5.71,,-20.92,-10.26,-27.1,-25.92,-9.8,1
51047,27.09,30.26,-8.35,-0.28,-17.6,,-7.38,-4.86,-4.59,-12.03,-3.95,1
51049,43.33,51.99,-4.17,-100.0,-16.04,0.0,-18.07,-57.63,-18.97,-14.44,-8.74,1
51051,45.69,58.49,0.0,-16.67,0.0,,-22.05,-17.86,-27.53,-26.94,-19.82,1
51053,45.18,51.76,-8.89,-28.81,-7.87,,-15.7,-17.78,-21.92,-12.95,-11.23,0
51057,33.11,41.42,0.0,0.0,-21.2,,-19.18,-19.62,-23.78,-27.98,-17.27,1
51059,18.18,21.22,-15.09,-13.97,-7.13,0.0,-16.3,-13.43,-11.91,-14.73,-12.69,0
51061,27.09,30.26,-8.22,-0.4,-17.55,,-7.38,-4.85,-4.64,-12.02,-3.96,0
51063,30.15,39.03,0.0,-12.24,-32.17,,-22.42,-20.48,-20.99,-34.31,-19.81,1
51065,23.89,31.01,0.0,-15.91,-11.54,,-27.23,-0.52,-16.27,-26.1,-12.51,1
51067,28.89,36.22,-27.56,-32.0,-5.28,,-20.9,-12.1,-27.05,-26.03,-9.6,1
51069,28.19,33.89,0.0,0.0,-2.75,,-16.07,-18.34,-11.83,-22.04,-12.06,1
51071,30.15,39.04,0.0,-12.26,-32.0,,-22.42,-20.56,-21.02,-34.35,-19.8,1
51073,33.1,41.41,0.0,0.0,-21.22,,-19.17,-19.76,-23.95,-28.05,-17.25,0
51075,20.09,25.44,-4.35,-1.89,-12.48,,-23.6,-12.99,-13.28,-23.82,-17.53,0
51077,42.36,53.61,-16.09,-45.95,0.0,-100.0,-21.15,-13.38,-18.97,-25.66,-14.02,1
51079,26.53,34.41,0.0,-26.76,-15.72,,-23.62,-13.04,-23.98,-27.91,-27.56,1
51081,45.17,51.76,-8.22,-27.78,-7.86,,-15.68,-17.19,-21.88,-12.87,-11.23,1
51083,43.33,51.99,-5.29,-95.45,-16.03,0.0,-18.02,-57.49,-18.88,-14.46,-8.72,1
51085,20.08,25.42,-3.26,-0.87,-12.56,,-23.57,-12.33,-13.31,-23.82,-17.61,0
51087,26.85,33.48,-16.15,-10.04,-17.75,,-19.5,-18.98,-17.2,-24.7,-13.51,0
51089,43.07,53.55,-12.58,0.0,-13.0,,-21.51,0.0,-19.25,-29.04,-15.71,1
51091,33.86,43.76,0.0,-40.0,-16.13,,-22.8,-31.82,-24.64,-26.8,-19.28,1
51093,31.84,36.77,-13.12,0.0,-16.23,,-9.04,-5.13,-13.76,-24.62,-16.11,0
51095,19.05,24.12,-14.74,-12.9,-15.65,,-22.26,-0.2,-24.58,-18.07,-14.1,0
51097,33.1,41.41,0.0,0.0,-21.24,,-19.14,-20.2,-23.96,-28.04,-17.33,1
51099,25.66,31.59,-8.57,-13.37,-14.99,0.0,-21.89,-8.24,-15.91,-19.16,-14.06,1
51101,20.07,25.41,-2.0,-2.7,-12.57,,-23.59,-12.73,-13.31,-23.83,-17.6,1
51103,33.1,41.41,0.0,0.0,-21.19,,-19.21,-19.63,-23.97,-27.99,-17.22,1
51105,45.7,58.49,0.0,-30.0,0.0,,-22.05,-19.32,-27.39,-26.97,-19.85,1
51107,15.05,17.32,-2.82,-9.75,-7.06,,-14.73,-14.34,-15.08,-15.14,-6.11,0
51109,23.9,31.01,-1.92,-16.39,-11.44,,-27.23,-0.75,-16.19,-26.07,-12.52,1
51111,43.34,52.0,-6.67,-100.0,-16.04,0.0,-17.97,-57.53,-18.59,-14.49,-8.66,1
51113,27.09,30.26,-7.75,-1.05,-17.36,,-7.42,-4.89,-4.56,-12.03,-3.97,1
51115,33.11,41.42,0.0,0.0,-21.13,,-19.23,-19.69,-23.89,-27.96,-17.23,1
51117,43.33,51.99,-5.92,-95.0,-16.05,0.0,-18.01,-57.61,-18.79,-14.48,-8.74,1
51119,33.1,41.41,0.0,0.0,-21.29,,-19.2,-19.62,-24.03,-28.07,-17.23,1
51121,30.15,39.03,0.0,-12.36,-32.16,,-22.42,-20.52,-21.32,-34.33,-19.83,0
51125,23.9,31.01,0.0,-16.67,-11.3,,-27.19,-0.95,-16.02,-26.05,-12.46,1
51127,20.07,25.41,-1.56,0.0,-12.69,,-23.59,-12.68,-13.37,-23.82,-17.68,1
51131,33.11,41.41,0.0,0.0,-21.09,,-19.2,-19.67,-23.88,-28.09,-17.33,1
51133,33.1,41.41,0.0,0.0,-21.16,,-19.23,-19.77,-23.91,-28.03,-17.25,1
51135,43.34,51.99,-5.13,-90.0,-16.08,0.0,-18.01,-57.89,-18.83,-14.49,-8.71,1
51137,27.09,30.26,-7.99,0.0,-17.55,,-7.4,-4.89,-4.59,-12.03,-4.02,1
51139,35.51,40.91,-13.11,0.0,-11.02,,-13.07,-12.1,-18.11,-17.8,-12.23,1
51141,43.07,53.55,-12.74,0.0,-13.01,,-21.52,0.0,-19.31,-29.03,-15.67,1
51143,43.07,53.55,-12.64,0.0,-13.0,,-21.5,0.0,-19.32,-29.04,-15.69,1
51145,20.08,25.44,-3.57,-1.54,-12.53,,-23.58,-12.7,-13.38,-23.77,-17.5,0
51147,43.34,51.99,-5.5,-92.86,-16.03,0.0,-18.01,-57.14,-18.88,-14.48,-8.7,1
51149,45.18,51.75,-8.66,-28.31,-7.9,,-15.69,-17.56,-21.88,-12.95,-11.22,0
51153,27.64,30.17,-8.79,-4.39,-5.42,-7.5,-10.19,-10.35,-12.6,-9.53,-7.15,0
51155,30.15,39.03,0.0,-12.38,-32.27,,-22.42,-20.72,-21.41,-34.31,-19.83,1
51157,27.09,30.27,-8.7,0.0,-17.58,,-7.41,-4.96,-4.69,-11.9,-3.9,1
