county,Percentage Eligible,Current Num Eligible,Current Num Ineligible,Current Percentage Eligible,difference_percentage_aian,difference_percentage_asian,difference_percentage_black,difference_percentage_nhpi,difference_percentage_white,difference_percentage_hispanic,difference_percentage_veteran,difference_percentage_elderly,difference_percentage_disability,rural
35045,55.63,25138,15670,61.6,-8.38,0.0,0.0,,-9.49,-13.96,-18.2,-9.55,-8.82,0
35047,44.54,5637,5718,49.64,-8.08,-7.14,0.0,,-11.77,-7.81,-16.89,-12.11,-7.57,1
35049,37.37,28074,41094,40.59,-0.34,-4.38,-11.19,,-8.05,-4.17,-10.86,-13.45,-8.97,0
35051,52.53,2620,1676,60.99,-11.3,-10.34,-5.98,,-14.19,-10.42,-27.03,-17.54,-12.06,1
35053,52.53,3753,2400,60.99,-10.94,-11.9,-6.55,,-14.17,-10.39,-27.0,-17.53,-12.03,1
35055,44.54,7147,7250,49.64,-7.97,-7.2,0.0,,-11.78,-7.82,-16.77,-12.13,-7.55,1
35057,46.59,3102,2867,51.97,-3.23,-13.46,-15.27,,-10.18,-9.43,-12.02,-14.76,-4.59,1
35059,54.83,998,607,62.18,-6.59,-12.5,-11.48,,-12.33,-10.56,-28.36,-11.86,-8.5,1
35061,46.59,15708,14519,51.97,-3.18,-12.98,-14.93,,-10.15,-9.43,-12.06,-14.72,-4.53,1
36001,35.08,51800,80370,39.19,-4.16,-5.68,-4.11,,-14.05,-3.39,-16.61,-11.55,-4.4,0
36003,44.27,9308,9601,49.23,-4.79,0.0,-18.8,,-9.69,0.0,-11.93,-16.22,-6.7,1
36005,67.18,379146,153928,71.12,-5.11,-5.09,-5.41,0.0,-7.33,-4.33,-13.98,-6.65,-4.18,0
36007,40.65,39671,46501,46.04,-6.05,-8.13,-7.5,,-12.87,-9.65,-7.08,-16.53,-8.13,0
36009,44.27,15435,15920,49.23,-4.77,0.0,-18.6,,-9.69,0.0,-11.91,-16.23,-6.71,1
36011,37.38,13094,18380,41.6,-2.6,0.0,-19.53,,-10.54,-10.33,-4.94,-11.07,-4.92,0
36013,47.98,28652,24641,53.76,-15.03,0.0,-1.4,,-11.52,-2.92,-26.01,-16.74,-6.62,0
36015,40.23,16335,19684,45.35,-29.8,-16.34,-9.0,,-11.13,-18.32,-19.52,-14.06,-8.19,0
36017,40.01,9309,11000,45.84,-3.05,-55.85,-5.18,,-12.46,-7.73,-6.31,-15.81,-7.25,1
36019,37.93,15003,18817,44.36,-1.54,0.0,-7.38,0.0,-15.42,-7.0,-19.56,-16.17,-11.61,1
36021,36.89,10567,14053,42.92,0.0,0.0,-18.62,,-13.9,0.0,-13.64,-23.34,-11.13,1
36023,38.07,7904,10281,43.46,0.0,-13.01,0.0,,-12.92,0.0,-4.65,-13.89,-8.6,1
36025,40.01,8733,10319,45.84,-3.25,-55.68,-4.97,,-12.45,-7.37,-6.26,-15.81,-7.23,1
36027,30.73,40196,77028,34.29,-15.31,-23.3,-10.39,0.0,-10.62,-2.86,-16.94,-11.75,-9.01,0
36029,37.95,177042,235829,42.88,-2.13,-2.63,-7.4,0.0,-13.62,-5.78,-14.66,-17.64,-9.15,0
36031,37.93,7023,8808,44.36,-1.51,0.0,-7.27,0.0,-15.42,-6.97,-19.59,-16.15,-11.61,1
36033,37.93,8935,11206,44.36,-1.62,0.0,-7.38,0.0,-15.41,-7.1,-19.55,-16.18,-11.61,1
36035,37.06,9481,12175,43.78,-6.38,-20.34,-5.67,,-16.04,-4.2,-12.03,-21.01,-12.68,1
36037,36.72,9976,13608,42.3,-20.62,0.0,-26.15,0.0,-13.11,-12.91,-16.32,-18.87,-9.82,1
36039,36.89,8226,10939,42.92,0.0,0.0,-18.6,,-13.9,0.0,-13.77,-23.35,-11.15,1
36041,37.95,961,1205,44.37,-2.0,0.0,-6.67,,-15.46,-5.13,-19.8,-16.21,-11.56,1
36043,39.78,11192,13020,46.23,-20.7,-2.54,0.0,,-14.33,-4.62,-27.52,-20.78,-12.48,0
36045,36.07,20521,28298,42.03,0.0,0.0,-32.07,0.0,-10.36,-26.58,-28.01,-7.8,-8.68,0
36047,52.63,554479,447382,55.34,-6.08,-3.45,-5.02,0.0,-5.56,-3.82,-0.93,-5.61,-3.03,0
36049,36.06,4674,6445,42.04,-0.49,0.0,-32.05,0.0,-10.36,-26.49,-27.94,-7.84,-8.64,1
36051,31.63,9637,15609,38.17,-17.24,0.0,-1.73,0.0,-16.53,-26.91,-16.04,-19.23,-10.89,1
36053,38.07,11484,14936,43.47,0.0,-13.21,0.0,,-12.91,0.0,-4.6,-13.88,-8.58,0
36055,38.06,134380,184497,42.14,-3.78,-5.83,-3.85,0.0,-11.56,-5.28,-13.44,-15.12,-6.21,0
36057,37.05,8808,11311,43.78,-6.31,-20.0,-5.5,,-16.05,-4.2,-12.05,-21.02,-12.69,1
36059,27.45,142173,317249,30.95,-3.17,-2.66,-4.39,0.0,-14.35,-5.76,-10.52,-10.45,-7.48,0
36061,35.92,290089,447487,39.33,-5.86,-6.89,-7.86,0.0,-12.03,-4.85,-1.47,-8.15,-4.18,0
36063,40.97,42206,48768,46.39,-2.16,0.0,-4.95,0.0,-12.79,-2.58,-10.74,-16.71,-8.32,0
36065,41.12,43829,49998,46.71,-13.25,-0.35,-5.95,,-13.5,-1.01,-26.59,-18.99,-12.36,0
36067,40.81,90608,108443,45.52,-10.32,-8.4,-3.21,0.0,-11.47,-14.13,-12.36,-12.89,-7.36,0
36069,31.63,17526,28384,38.17,-16.93,0.0,-1.59,0.0,-16.52,-27.0,-16.03,-19.25,-10.91,0
36071,35.21,52618,85065,38.22,0.0,-16.38,-2.85,0.0,-9.08,-3.77,-7.87,-9.92,-5.66,0
36073,36.72,6893,9402,42.3,-20.82,0.0,-26.2,0.0,-13.11,-12.83,-16.36,-18.87,-9.81,1
36075,42.07,22523,24421,47.98,-15.76,0.0,0.0,0.0,-12.59,-9.59,-22.75,-21.07,-6.03,0
36077,37.79,9976,12487,44.41,0.0,-28.57,0.0,,-15.11,-22.85,-18.25,-17.79,-9.9,1
36079,27.71,11497,24696,31.77,-5.07,-11.99,-8.24,0.0,-13.35,-5.37,-13.01,-13.98,-9.93,0
36081,50.1,441926,377928,53.9,-3.36,-6.81,-5.15,0.0,-9.25,-5.63,-7.18,-7.99,-5.08,0
36083,35.45,26389,40043,39.72,0.0,-4.02,-6.33,,-11.6,-12.14,-11.3,-14.81,-4.64,0
36085,37.94,71310,99451,41.76,0.0,-6.67,-5.06,-100.0,-9.97,-9.28,-5.44,-10.1,-9.91,0
36087,37.14,40142,62138,39.25,-9.25,-2.48,-9.56,,-5.13,-3.36,-14.01,-7.07,-4.61,0
36089,40.32,21321,21010,50.37,-13.46,-28.11,-3.05,0.0,-19.87,-19.59,-29.62,-26.7,-18.09,1
36091,26.01,29332,70894,29.27,0.0,-11.43,-1.38,,-10.96,-24.64,-7.87,-11.95,-7.01,0
36093,38.14,27044,39866,40.42,0.0,-6.56,0.0,0.0,-6.65,0.0,-11.96,-9.03,-7.54,0
36095,37.79,5066,6341,44.41,0.0,-28.3,0.0,,-15.11,-22.88,-18.36,-17.77,-9.89,1
36097,36.99,3172,4393,41.93,-33.06,-11.54,-1.71,,-11.96,-4.2,-17.34,-13.31,-8.62,1
36099,36.14,6106,8053,43.12,-20.09,-12.34,-8.95,0.0,-16.78,-12.88,-19.0,-13.85,-10.85,1
36101,38.01,17084,22631,43.02,-32.25,-12.93,-6.04,,-11.68,-10.36,-18.03,-13.55,-8.47,1
36103,27.6,158535,354280,30.91,-10.72,-6.16,-2.89,,-12.5,-7.68,-13.3,-13.62,-7.87,0
36105,38.97,14829,18700,44.23,-4.06,0.0,0.0,0.0,-10.95,-15.77,-2.59,-12.52,-11.6,1
36107,39.72,9276,11422,44.82,-30.29,-15.38,-8.74,,-11.26,-16.91,-19.24,-13.96,-8.23,1
36109,34.92,17831,26638,40.1,0.0,0.0,-2.84,,-13.65,0.0,-12.27,-25.99,-7.38,0
36111,33.39,28670,45371,38.72,-2.07,-20.08,0.0,0.0,-14.51,-14.03,-9.59,-21.28,-10.6,0
36113,37.24,12085,16162,42.78,-38.55,-4.38,-4.17,,-13.05,0.0,-6.27,-12.93,-9.06,1
36115,37.24,11268,15068,42.79,-38.67,-4.69,-4.04,,-13.06,0.0,-6.22,-12.95,-9.03,1
36117,36.14,16485,21742,43.12,-19.94,-12.29,-8.73,0.0,-16.78,-12.9,-18.87,-13.82,-10.85,0
36119,31.36,127083,244519,34.2,0.0,-7.38,-3.95,0.0,-11.28,-5.71,-2.17,-8.13,-4.82,0
36121,36.72,6923,9444,42.3,-20.73,0.0,-26.29,0.0,-13.11,-12.78,-16.29,-18.86,-9.8,1
36123,36.14,4474,5900,43.13,-19.76,-12.39,-8.74,0.0,-16.77,-12.92,-18.89,-13.82,-10.87,1
37001,32.35,27569,41952,39.66,-7.59,-1.12,-7.05,,-24.91,-12.94,-32.67,-30.17,-16.35,0
37003,40.16,6980,7506,48.18,-1.31,-8.0,0.0,,-18.7,0.0,-24.62,-18.67,-13.83,1
37005,41.28,2477,2030,54.96,-1.05,0.0,-35.34,0.0,-24.02,-22.96,-32.34,-33.13,-22.57,1
37007,37.03,3212,4671,40.75,0.0,0.0,-6.6,,-11.7,0.0,-7.42,-13.35,-12.84,1
37009,41.98,5525,5560,49.84,-7.08,0.0,-0.6,,-16.05,-18.51,-12.5,-22.18,-15.22,1
37011,41.98,3702,3726,49.84,-7.89,0.0,-0.89,,-16.04,-18.62,-12.27,-22.25,-15.24,1
37013,35.29,8217,11006,42.75,-24.62,0.0,-9.56,,-21.57,-14.42,-22.77,-15.38,-11.81,1
37015,35.29,3301,4421,42.75,-24.63,0.0,-9.59,,-21.59,-14.77,-22.79,-15.38,-11.84,1
37017,54.87,7225,3998,64.38,-13.46,-22.22,-8.01,,-21.34,-10.65,-27.92,-20.91,-14.52,1
37019,30.57,22691,42606,34.75,0.0,0.0,-19.94,,-9.92,-4.03,-20.41,-16.17,-8.06,0
37021,32.15,37974,60096,38.72,-12.99,-8.19,-0.07,-100.0,-19.3,-2.66,-17.53,-16.65,-7.75,0
37023,38.58,16762,19450,46.29,0.0,-2.92,-13.02,,-15.77,-14.13,-44.1,-24.85,-13.44,0
37025,33.97,29638,46624,38.86,-2.3,-8.05,-6.31,0.0,-14.77,-2.91,-14.15,-17.43,-12.42,0
37027,40.16,15448,16614,48.18,-1.63,-7.91,0.0,,-18.7,0.0,-24.62,-18.66,-13.85,0
37029,36.44,1923,2438,44.1,-5.13,0.0,-10.37,0.0,-19.42,-26.32,-11.44,-25.62,-10.28,1
37031,38.88,12938,15745,45.11,-20.12,-7.74,-15.52,,-13.53,-7.14,-23.74,-13.98,-11.6,1
37033,41.65,4167,4488,48.15,-0.47,0.0,-7.66,0.0,-14.37,-16.14,-23.35,-18.71,-11.85,1
37035,38.41,28882,35530,44.84,-12.66,-9.95,-12.82,0.0,-14.6,-5.74,-13.89,-19.46,-6.11,0
37037,37.72,12611,17710,41.59,0.0,0.0,-4.82,,-11.53,-2.58,-11.04,-8.28,-8.25,0
37039,37.42,6491,6820,48.76,-16.8,-60.47,-30.48,0.0,-22.46,-3.98,-13.78,-23.79,-15.12,1
37041,36.43,2546,3229,44.09,-4.85,0.0,-10.51,0.0,-19.39,-25.6,-11.47,-25.69,-10.32,1
37043,37.41,2501,2628,48.76,-16.8,-60.61,-30.86,0.0,-22.46,-4.02,-13.96,-23.79,-15.1,1
37045,39.62,19819,21235,48.28,-18.46,-14.36,-11.24,0.0,-19.72,-9.49,-16.08,-25.2,-19.11,0
37047,54.87,12353,6836,64.38,-13.46,-21.05,-8.0,,-21.33,-10.77,-27.82,-20.91,-14.54,1
37049,38.88,19253,23432,45.1,-19.84,-7.53,-15.53,,-13.52,-7.24,-23.74,-13.99,-11.61,0
37051,41.54,65059,64905,50.06,-11.79,-18.06,-13.84,0.0,-18.77,-17.22,-23.14,-17.04,-12.29,0
37053,36.44,5218,6616,44.09,-5.66,0.0,-10.44,0.0,-19.4,-25.68,-11.55,-25.72,-10.27,1
37055,35.28,6793,9098,42.75,-25.0,0.0,-9.53,,-21.55,-14.4,-22.71,-15.35,-11.81,1
37057,39.23,32142,34328,48.36,-6.0,-6.44,-1.45,,-21.46,-27.42,-21.01,-23.83,-18.6,0
37059,28.26,7435,10233,42.08,-23.97,-18.69,-52.55,,-31.04,-42.86,-36.81,-41.26,-36.47,0
37061,52.53,11306,7439,60.31,-23.09,-2.5,-15.28,,-8.43,-12.49,-13.5,-11.77,-8.75,1
37063,29.14,49582,89095,35.75,-22.21,-11.38,-16.5,,-23.04,-11.19,-11.89,-14.9,-13.51,0
37065,45.65,9868,9459,51.06,-25.6,0.0,-3.42,,-19.76,-14.05,-18.91,-14.73,-9.97,0
37067,40.92,72875,82920,46.78,-13.39,-15.68,-8.9,,-13.53,-4.14,-7.03,-15.25,-9.74,0
37069,44.76,13477,12505,51.87,0.0,0.0,-8.73,,-17.05,-27.23,-2.79,-15.5,-9.72,0
37071,42.12,44998,48967,47.89,-24.78,0.0,-12.88,,-11.41,-12.49,-15.75,-15.86,-7.28,0
37073,36.44,1946,2468,44.09,-5.06,0.0,-10.4,0.0,-19.42,-26.04,-11.55,-25.72,-10.29,1
37075,38.8,1830,1801,50.4,-20.42,0.0,-22.22,,-22.34,-18.68,-20.72,-25.87,-13.61,1
37077,41.65,11178,12040,48.14,-0.18,0.0,-7.68,0.0,-14.37,-16.21,-23.18,-18.67,-11.83,0
37079,46.89,4154,3847,51.92,-5.5,-1.01,-5.85,0.0,-15.07,-4.15,-15.13,-17.18,-9.21,1
37081,36.13,89773,122798,42.23,-13.48,-8.24,-11.5,,-18.34,-6.1,-26.74,-18.78,-14.6,0
37083,53.62,12360,7662,61.73,-17.76,0.0,-12.18,,-14.93,-5.79,-8.78,-14.98,-9.62,1
37085,40.66,23237,26536,46.69,-8.41,-17.14,-10.94,,-14.66,-4.76,-18.98,-20.09,-11.13,0
37087,38.79,14143,13918,50.4,-20.48,-0.28,-21.21,,-22.34,-18.4,-20.52,-25.84,-13.59,0
37089,32.08,19792,29014,40.55,-32.38,-36.11,-17.19,,-20.35,-6.64,-17.13,-31.1,-13.41,0
37091,53.61,5479,3396,61.74,-17.83,0.0,-12.17,,-14.94,-5.76,-8.72,-14.99,-9.64,1
37093,50.95,11044,8339,56.98,-2.67,-17.46,-6.56,,-16.34,-9.73,-18.9,-15.42,-10.3,0
37095,35.29,846,1133,42.75,-23.53,0.0,-9.52,,-21.44,-15.56,-23.33,-15.45,-11.83,1
37097,26.72,24674,47841,34.03,-20.03,-9.71,-17.78,,-21.83,-16.81,-22.48,-27.62,-11.13,0
37099,37.42,9726,10219,48.76,-16.87,-60.47,-30.79,0.0,-22.46,-3.99,-13.8,-23.81,-15.14,1
37101,40.72,38173,44653,46.09,-1.61,-4.24,-5.08,0.0,-15.54,-5.07,-9.13,-20.83,-11.78,0
37103,44.47,1937,1791,51.96,0.0,-41.03,-5.49,,-22.47,-2.21,-18.95,-20.05,-15.52,1
37105,37.72,10461,14690,41.59,0.0,-0.45,-4.79,,-11.51,-2.58,-11.11,-8.26,-8.27,0
37107,44.47,11647,10767,51.96,0.0,-40.93,-5.49,,-22.41,-2.28,-18.99,-20.09,-15.5,0
37109,35.15,15704,20577,43.28,-23.31,0.0,-24.76,0.0,-20.14,-17.4,-18.51,-22.65,-19.43,0
37111,38.59,8531,9900,46.29,0.0,-3.15,-12.93,,-15.77,-14.15,-44.13,-24.85,-13.46,1
37113,37.42,8351,8774,48.76,-16.89,-60.36,-30.74,0.0,-22.46,-4.12,-13.83,-23.8,-15.14,1
37115,38.79,4827,4750,50.4,-20.53,0.0,-21.74,,-22.36,-18.41,-20.51,-25.87,-13.59,0
37117,35.28,4054,5429,42.75,-24.85,0.0,-9.52,,-21.56,-14.81,-22.74,-15.37,-11.83,1
37119,27.43,148166,309834,32.35,-19.45,-17.99,-12.11,-43.55,-19.02,-14.69,-10.87,-16.52,-7.48,0
37121,41.98,3097,3117,49.84,-6.35,0.0,0.0,,-16.07,-18.64,-12.42,-22.24,-15.19,1
37123,33.88,4428,6593,40.18,-34.42,-86.4,-1.67,,-18.92,-8.74,-5.44,-14.31,-10.91,1
37125,33.88,17153,25538,40.18,-34.18,-85.92,-1.68,,-18.94,-8.88,-5.27,-14.34,-10.93,1
37127,45.65,19165,18371,51.06,-25.62,0.0,-3.43,,-19.78,-14.06,-18.91,-14.72,-9.99,0
37129,29.43,37043,66020,35.94,-11.03,-21.63,-11.6,,-20.15,-1.42,-21.9,-21.18,-16.04,0
37131,53.61,4442,2753,61.74,-17.74,0.0,-12.19,,-14.98,-5.81,-8.79,-14.99,-9.62,1
37133,36.35,33171,40453,45.05,-33.14,-29.75,-9.06,,-23.42,-14.65,-32.9,-18.73,-14.83,0
37135,30.08,19333,36639,34.54,-2.28,-11.87,-3.32,0.0,-15.61,-11.65,-21.67,-21.66,-6.46,0
37137,35.28,2259,3025,42.75,-25.0,0.0,-9.55,,-21.58,-14.17,-22.5,-15.4,-11.77,1
37139,36.44,7533,9552,44.09,-5.56,0.0,-10.43,0.0,-19.41,-25.41,-11.56,-25.68,-10.26,1
37141,25.51,8254,15846,34.25,0.0,-79.1,-11.0,,-26.5,-7.08,-16.1,-17.4,-23.55,0
37143,36.44,2415,3062,44.09,-5.1,0.0,-10.36,0.0,-19.4,-25.21,-11.68,-25.65,-10.24,1
37145,41.65,7165,7717,48.15,-0.27,0.0,-7.69,0.0,-14.35,-16.25,-23.2,-18.67,-11.86,1
37147,39.19,36486,39051,48.3,-16.84,0.0,-20.32,,-18.24,-18.77,-13.22,-13.31,-12.79,0
37149,43.98,4183,3689,53.14,-9.21,-42.86,-5.37,,-19.35,0.0,-14.04,-27.55,-18.71,1
37151,36.45,24890,31204,44.37,-15.01,-11.99,-5.63,,-19.22,-7.68,-28.51,-23.39,-15.13,0
37153,50.95,9107,6876,56.98,-2.69,-17.31,-6.56,,-16.36,-9.78,-18.89,-15.45,-10.3,1
37155,54.87,28431,15734,64.37,-13.47,-20.57,-8.01,,-21.33,-10.81,-27.78,-20.91,-14.55,0
37157,42.48,19822,19370,50.58,-17.15,0.0,-5.61,0.0,-18.5,-0.45,-37.28,-25.4,-13.03,1
37159,42.22,27603,29640,48.22,-18.64,-41.07,-11.94,0.0,-14.36,-0.08,-4.02,-16.59,-5.96,0
37161,43.98,13949,12304,53.13,-8.89,-42.59,-5.41,,-19.33,0.0,-14.19,-27.6,-18.73,1
37163,52.53,13701,9015,60.31,-23.06,-2.08,-15.29,,-8.43,-12.51,-13.55,-11.79,-8.74,1
37165,50.96,7247,5471,56.98,-2.68,-16.94,-6.58,,-16.33,-9.75,-18.87,-15.43,-10.32,1
37167,33.5,9218,12571,42.31,-7.41,-0.75,-10.13,,-22.47,-4.93,-33.4,-28.24,-25.53,1
37169,42.48,9688,9468,50.57,-17.21,0.0,-5.61,,-18.5,-0.4,-37.21,-25.42,-13.04,0
37171,41.28,16228,13298,54.96,-1.29,0.0,-35.32,0.0,-24.0,-23.0,-32.29,-33.17,-22.54,1
37173,38.79,3216,3165,50.4,-20.44,0.0,-20.0,,-22.34,-18.24,-20.51,-25.85,-13.6,1
37175,32.08,5615,8231,40.55,-32.18,-36.59,-17.08,,-20.35,-6.54,-17.13,-31.1,-13.44,0
37177,35.29,598,801,42.74,-25.0,0.0,-9.62,,-21.63,-15.62,-23.44,-15.43,-11.79,1
37179,29.51,28140,55421,33.68,-1.92,-2.08,-4.24,,-14.4,-12.73,-11.46,-13.44,-9.59,0
37181,44.75,8369,7766,51.87,0.0,0.0,-8.76,,-17.06,-27.19,-2.82,-15.53,-9.74,1
37183,23.04,122895,316826,27.95,-18.38,-13.76,-15.72,,-19.73,-7.52,-20.78,-23.75,-12.75,0
37185,53.61,4739,2938,61.73,-18.09,0.0,-12.17,,-15.01,-6.02,-8.79,-15.01,-9.64,1
37187,35.29,2026,2713,42.75,-24.39,0.0,-9.66,,-21.58,-14.81,-22.79,-15.38,-11.78,1
37189,41.98,11242,11314,49.84,-6.99,0.0,-0.29,,-16.05,-18.6,-12.38,-22.2,-15.22,1
37191,44.44,24329,22616,51.82,-12.68,-2.86,-10.29,,-17.84,-6.99,-33.15,-22.4,-16.16,0
37193,41.28,15001,12293,54.96,-1.22,0.0,-35.36,0.0,-24.01,-23.0,-32.29,-33.18,-22.55,1
37195,46.89,16004,14819,51.92,-6.18,-1.31,-5.85,0.0,-15.07,-4.04,-15.36,-17.17,-9.17,0
37197,28.26,6479,8917,42.08,-23.92,-18.28,-52.39,,-31.04,-42.76,-36.84,-41.27,-36.48,1
37199,41.98,3839,3864,49.84,-6.41,0.0,0.0,,-16.05,-18.55,-12.34,-22.18,-15.24,1
38001,23.62,283,567,33.29,-5.88,0.0,-33.33,,-28.35,-38.71,-39.02,-22.32,-25.89,1
38003,30.98,1784,2686,39.91,-3.51,-2.0,-21.43,,-25.03,-4.55,-21.39,-24.18,-13.95,1
38005,30.99,981,1477,39.91,-3.82,-3.57,-21.05,,-25.0,-4.17,-21.62,-24.15,-14.02,1
38007,23.5,122,244,33.33,-6.67,0.0,-30.0,,-28.32,-38.46,-38.89,-22.92,-25.0,1
38009,24.17,836,1638,33.79,-5.71,0.0,-32.35,,-28.03,-37.21,-37.29,-22.78,-25.3,1
38011,23.55,384,771,33.25,-4.35,0.0,-33.33,,-28.17,-38.1,-38.18,-22.37,-26.14,1
38013,24.21,289,566,33.8,-5.56,0.0,-33.33,,-27.92,-36.67,-39.02,-23.08,-25.22,1
38015,20.31,12048,27297,30.62,0.0,0.0,-79.52,0.0,-25.54,0.0,-45.77,-20.71,-10.09,0
38017,21.24,25376,58385,30.3,-33.35,-6.36,-9.82,,-31.61,-74.36,-64.67,-23.72,-23.17,0
38019,27.56,598,963,38.31,-55.36,-31.58,-19.35,,-28.76,-45.71,-50.88,-32.55,-27.32,1
38021,30.99,822,1237,39.92,-3.05,0.0,-21.88,,-25.07,-5.0,-21.51,-23.98,-13.87,1
38023,23.55,281,564,33.25,-5.88,0.0,-33.33,,-28.46,-38.71,-37.5,-22.52,-26.79,1
38025,23.58,527,1056,33.29,-6.25,0.0,-33.33,,-28.19,-37.93,-39.47,-22.6,-26.32,1
38027,30.99,386,582,39.88,-3.23,0.0,-20.0,,-24.85,-10.0,-22.73,-23.91,-13.7,1
38029,31.0,542,816,39.91,-3.45,0.0,-19.05,,-25.11,0.0,-21.31,-24.32,-14.15,1
38031,30.98,559,842,39.9,-3.37,-6.25,-22.73,,-25.0,-7.14,-20.63,-24.34,-13.74,1
38033,23.55,223,448,33.23,-3.7,0.0,-31.58,,-28.16,-40.0,-37.5,-22.73,-26.97,1
38035,27.55,11807,19017,38.3,-55.6,-31.79,-19.8,,-28.82,-44.8,-50.66,-32.62,-27.03,0
38037,23.6,296,594,33.26,-5.56,0.0,-34.62,,-28.21,-39.39,-39.53,-22.22,-26.27,1
38039,30.98,379,570,39.94,-4.92,-9.09,-20.0,,-25.0,0.0,-20.93,-24.31,-13.99,1
38041,23.57,321,643,33.3,-5.13,0.0,-32.14,,-28.38,-37.14,-39.13,-22.83,-25.98,1
38043,31.0,394,593,39.92,-3.17,0.0,-20.0,,-25.23,-10.0,-20.45,-23.94,-14.09,1
38045,30.98,674,1014,39.93,-3.7,0.0,-19.23,,-25.13,-5.88,-21.05,-23.99,-13.78,1
38047,31.0,308,463,39.95,-4.08,0.0,-25.0,,-25.0,-12.5,-22.86,-24.49,-13.79,1
38049,24.19,701,1373,33.8,-5.68,0.0,-31.58,,-27.99,-37.5,-37.37,-22.61,-25.18,1
38051,30.97,417,627,39.94,-4.48,0.0,-18.75,,-25.0,0.0,-21.28,-24.12,-14.01,1
38053,23.59,1890,3791,33.27,-5.26,0.0,-33.13,,-28.25,-37.98,-39.34,-22.59,-26.33,1
38055,24.18,1282,2511,33.8,-5.0,0.0,-31.73,,-28.0,-37.4,-37.57,-22.63,-25.34,1
38057,24.18,1095,2144,33.81,-5.11,0.0,-31.46,,-27.92,-37.5,-38.06,-22.85,-25.35,1
38059,20.31,4074,9230,30.62,0.0,0.0,-79.55,0.0,-25.52,0.0,-45.68,-20.75,-10.08,0
38061,24.19,1287,2520,33.81,-4.97,0.0,-32.38,,-27.99,-37.12,-37.91,-22.74,-25.29,1
38063,27.56,487,784,38.32,-55.56,-33.33,-20.0,,-28.93,-44.83,-51.06,-32.95,-26.95,1
38065,24.18,246,482,33.79,-6.45,0.0,-30.0,,-28.0,-36.0,-37.14,-22.22,-25.51,1
38067,27.56,1105,1780,38.3,-55.34,-32.35,-19.3,,-28.79,-44.62,-50.94,-32.65,-27.18,1
38069,31.0,657,988,39.94,-3.81,0.0,-23.08,,-25.09,0.0,-21.62,-23.96,-14.11,1
38071,27.55,1873,3017,38.3,-55.75,-31.03,-19.59,,-28.82,-44.55,-50.28,-32.63,-27.1,1
38073,30.98,938,1412,39.91,-3.33,0.0,-21.62,,-25.0,-4.35,-21.7,-24.11,-13.84,1
38075,24.24,300,587,33.82,-2.7,0.0,-29.17,,-28.0,-38.71,-38.1,-23.14,-25.21,1
38077,30.98,2719,4092,39.92,-3.68,-1.32,-21.7,0.0,-25.05,-5.88,-21.5,-24.13,-14.02,1
38079,30.98,2004,3016,39.92,-3.44,-1.79,-21.79,,-25.01,-6.0,-21.24,-24.06,-14.0,1
38081,30.99,636,957,39.92,-3.92,0.0,-24.0,,-25.14,-6.25,-22.22,-24.34,-13.75,1
38083,24.24,166,325,33.81,-4.76,0.0,-35.71,,-27.63,-35.29,-37.5,-22.39,-25.76,1
38085,23.6,500,1004,33.24,-5.0,0.0,-32.56,,-28.14,-38.18,-38.89,-22.73,-26.13,1
38087,23.64,91,183,33.21,-9.09,0.0,-37.5,,-27.38,-40.0,-38.46,-22.22,-25.0,1
38089,23.58,4325,8673,33.27,-5.35,0.0,-32.98,,-28.25,-38.03,-39.23,-22.62,-26.4,0
38091,27.55,289,466,38.28,-55.56,-33.33,-20.0,,-28.74,-47.06,-50.0,-33.01,-27.27,1
38093,30.98,3552,5346,39.92,-3.7,-2.0,-21.58,0.0,-25.05,-4.55,-21.45,-24.13,-14.01,1
38095,31.02,356,537,39.87,-3.51,0.0,-21.43,,-24.92,-11.11,-20.0,-24.12,-14.07,1
38097,27.56,1291,2079,38.31,-55.83,-32.5,-19.4,,-28.84,-44.74,-50.81,-32.53,-26.92,1
38099,27.55,1705,2746,38.31,-55.97,-32.08,-19.32,,-28.8,-45.0,-50.31,-32.56,-27.05,1
38101,24.18,9173,17964,33.8,-4.97,0.0,-31.86,,-27.99,-37.34,-37.83,-22.77,-25.31,0
38103,30.98,655,986,39.91,-3.81,0.0,-23.08,,-25.14,-6.25,-21.62,-24.04,-13.77,1
38105,23.59,5263,10555,33.27,-5.35,0.0,-32.82,,-28.24,-38.0,-39.23,-22.57,-26.37,0
39001,48.98,5820,4695,55.35,-1.44,0.0,-6.6,0.0,-11.61,-9.46,-15.72,-17.66,-9.03,1
39003,40.28,21052,19969,51.32,-17.87,-54.05,-17.77,,-21.48,-11.71,-18.47,-27.28,-14.36,0
39005,33.33,8477,11616,42.19,-1.0,0.0,0.0,,-21.56,-10.22,-22.74,-28.94,-11.58,0
39007,31.47,15453,22936,40.25,-38.52,0.0,-9.63,,-22.84,-9.09,-22.95,-27.66,-13.58,0
39009,41.46,12146,11802,50.72,-15.73,-53.79,-7.38,,-18.73,-21.47,-37.15,-19.2,-16.84,0
39011,30.46,7124,11527,38.2,-6.25,0.0,-4.9,,-20.53,-21.23,-11.25,-26.94,-10.89,1
39013,36.54,11727,14451,44.8,-10.94,-19.15,-7.58,,-18.59,-18.8,-17.51,-22.65,-13.83,1
