Data Month,cd118,Net New Enrollments Alternative Verification Process,Net New Enrollments Verified by School,Net New Enrollments Lifeline,Net New Enrollments National Verifier Application,Net New Enrollments Total,Total Alternative Verification Process,Total Verified by School,Total Lifeline,Total National Verifier Application,Total Subscribers,CD_Democrat
2023-03-01,4704,408,0,-142,978,1247,10201,17,10208,13825,34247,0.0
2023-04-01,4704,378,0,-52,1001,1322,10578,17,10157,14826,35573,0.0
2023-05-01,4704,448,0,-95,1180,1535,11025,17,10061,16009,37112,0.0
2023-06-01,4704,348,1,-126,1354,1579,11372,18,9936,17361,38692,0.0
2023-07-01,4704,221,-1,-144,869,948,11591,17,9789,18235,39636,0.0
2023-08-01,4704,289,-1,-77,1001,1212,11882,16,9710,19237,40849,0.0
2022-01-01,4705,231,0,132,394,758,2700,4,2646,3642,8988,1.0
2022-02-01,4705,206,0,130,304,640,2904,4,2776,3943,9626,1.0
2022-03-01,4705,237,-1,268,326,829,3139,3,3042,4271,10452,1.0
2022-04-01,4705,117,0,71,373,558,3257,3,3112,4645,11013,1.0
2022-05-01,4705,189,0,-84,175,282,3448,3,3032,4816,11295,1.0
2022-06-01,4705,243,-1,5,350,596,3691,2,3037,5165,11894,1.0
2022-07-01,4705,175,0,36,431,641,3870,2,3073,5595,12532,1.0
2022-08-01,4705,191,0,13,279,485,4059,2,3084,5871,13015,1.0
2022-09-01,4705,183,0,347,285,817,4242,2,3430,6157,13830,1.0
2022-10-01,4705,75,0,446,202,724,4319,2,3878,6360,14556,1.0
2022-11-01,4705,93,0,340,101,537,4414,2,4218,6459,15091,1.0
2022-12-01,4705,-236,0,213,385,360,4174,2,4432,6846,15451,1.0
2023-01-01,4705,119,0,174,519,816,4295,2,4604,7363,16267,1.0
2023-02-01,4705,209,1,44,389,641,4501,3,4651,7752,16907,1.0
2023-03-01,4705,201,-1,-21,520,695,4702,2,4631,8269,17603,1.0
2023-04-01,4705,150,-1,59,526,739,4854,1,4691,8795,18342,1.0
2023-05-01,4705,180,0,-86,682,781,5034,1,4608,9474,19118,1.0
2023-06-01,4705,227,0,15,775,1016,5262,1,4620,10253,20133,1.0
2023-07-01,4705,130,0,-15,475,589,5393,1,4605,10728,20727,1.0
2023-08-01,4705,136,0,6,975,1113,5528,1,4614,11697,21839,1.0
2022-01-01,4706,429,-1,468,708,1595,4505,206,6866,7096,18678,0.0
2022-02-01,4706,263,0,268,660,1190,4770,206,7130,7758,19869,0.0
2022-03-01,4706,280,6,618,790,1697,5050,212,7745,8550,21560,0.0
2022-04-01,4706,156,1,204,603,969,5208,213,7952,9150,22526,0.0
2022-05-01,4706,220,4,-171,99,148,5426,217,7779,9251,22677,0.0
2022-06-01,4706,290,0,44,844,1182,5716,217,7828,10096,23860,0.0
2022-07-01,4706,469,-7,2,744,1211,6185,211,7826,10841,25069,0.0
2022-08-01,4706,344,5,195,366,909,6529,216,8023,11204,25977,0.0
2022-09-01,4706,319,-1,720,413,1449,6849,214,8743,11621,27431,0.0
2022-10-01,4706,192,3,864,268,1320,7037,217,9605,11887,28750,0.0
2022-11-01,4706,224,-6,533,176,926,7263,211,10134,12067,29677,0.0
2022-12-01,4706,-225,-1,375,702,851,7038,210,10509,12769,30530,0.0
2023-01-01,4706,190,-4,398,883,1465,7227,206,10905,13651,31994,0.0
2023-02-01,4706,291,0,289,813,1390,7519,206,11192,14465,33380,0.0
2023-03-01,4706,225,-2,52,1237,1510,7742,204,11244,15697,34894,0.0
2023-04-01,4706,267,-1,-50,1104,1323,8008,203,11194,16804,36211,0.0
2023-05-01,4706,294,-3,-141,1223,1369,8301,200,11050,18028,37585,0.0
2023-06-01,4706,314,-4,32,1089,1425,8616,196,11083,19121,39017,0.0
2023-07-01,4706,190,0,-56,684,819,8806,196,11024,19802,39826,0.0
2023-08-01,4706,213,6,-16,950,1154,9017,202,11005,20754,40981,0.0
2022-01-01,4707,335,2,407,554,1300,4156,15,5861,6053,16084,0.0
2022-02-01,4707,213,-1,328,628,1171,4369,14,6190,6678,17256,0.0
2022-03-01,4707,286,-1,640,518,1443,4657,13,6831,7196,18700,0.0
2022-04-01,4707,9,-1,135,462,604,4663,12,6965,7659,19302,0.0
2022-05-01,4707,201,0,-174,263,289,4864,12,6787,7925,19593,0.0
2022-06-01,4707,203,0,-23,757,935,5065,12,6763,8681,20522,0.0
2022-07-01,4707,392,-1,-54,584,922,5458,11,6708,9269,21450,0.0
2022-08-01,4707,208,0,118,389,713,5665,11,6828,9665,22164,0.0
2022-09-01,4707,101,0,632,177,912,5765,11,7462,9840,23077,0.0
2022-10-01,4707,70,-2,651,267,988,5833,9,8110,10108,24062,0.0
2022-11-01,4707,117,0,521,239,875,5951,9,8632,10347,24941,0.0
2022-12-01,4707,-326,0,592,922,1189,5624,9,9227,11268,26130,0.0
2023-01-01,4707,10,0,429,813,1255,5636,9,9661,12082,27384,0.0
2023-02-01,4707,186,-2,270,685,1140,5823,7,9931,12772,28528,0.0
2023-03-01,4707,200,0,25,872,1096,6021,7,9956,13644,29626,0.0
2023-04-01,4707,192,0,63,988,1239,6211,7,10018,14627,30863,0.0
2023-05-01,4707,300,0,81,971,1344,6511,7,10098,15602,32212,0.0
2023-06-01,4707,221,0,252,773,1251,6732,7,10352,16372,33462,0.0
2023-07-01,4707,185,0,59,472,713,6916,7,10407,16842,34172,0.0
2023-08-01,4707,118,0,-57,766,830,7036,7,10355,17608,35005,0.0
2022-01-01,4708,492,1,573,1153,2223,9366,45,7155,9637,26200,0.0
2022-02-01,4708,598,1,383,958,1939,9961,46,7537,10597,28142,0.0
2022-03-01,4708,567,-2,679,1859,3104,10532,44,8218,12456,31250,0.0
2022-04-01,4708,217,-1,126,1245,1589,10752,43,8347,13705,32845,0.0
2022-05-01,4708,639,-1,-149,164,654,11392,42,8196,13872,33499,0.0
2022-06-01,4708,503,0,146,726,1376,11895,42,8346,14596,34879,0.0
2022-07-01,4708,628,-13,200,-534,283,12522,29,8545,14064,35159,0.0
2022-08-01,4708,505,-3,552,182,1234,13027,26,9097,14242,36391,0.0
2022-09-01,4708,618,0,1058,-262,1414,13646,26,10151,13985,37805,0.0
2022-10-01,4708,513,-2,783,155,1449,14158,24,10938,14139,39259,0.0
2022-11-01,4708,323,0,611,-112,823,14480,24,11553,14028,40079,0.0
2022-12-01,4708,356,0,275,414,1043,14839,24,11822,14443,41126,0.0
2023-01-01,4708,293,0,348,451,1096,15131,24,12173,14893,42219,0.0
2023-02-01,4708,628,0,222,516,1368,15759,24,12392,15410,43587,0.0
2023-03-01,4708,555,-2,-200,937,1292,16316,22,12193,16348,44877,0.0
2023-04-01,4708,478,0,-117,1162,1518,16794,22,12073,17510,46395,0.0
2023-05-01,4708,744,0,-162,1201,1786,17539,23,11914,18712,48183,0.0
2023-06-01,4708,552,1,81,957,1591,18090,24,11997,19671,49781,0.0
2023-07-01,4708,347,1,-119,750,979,18438,25,11877,20417,50755,0.0
2023-08-01,4708,407,0,-202,1107,1312,18844,25,11674,21526,52065,0.0
2022-01-01,4709,674,0,1240,1896,3806,6806,26,17391,19166,43392,1.0
2022-02-01,4709,33,-1,168,2826,3027,6842,25,17559,21993,46418,1.0
2022-03-01,4709,-45,0,794,2578,3327,6793,25,18353,24570,49741,1.0
2022-04-01,4709,-528,-1,268,1809,1547,6264,24,18620,26380,51288,1.0
2022-05-01,4709,-378,0,-479,1600,742,5885,24,18143,27977,52029,1.0
2022-06-01,4709,-361,-1,6,2347,1990,5525,23,18145,30324,54017,1.0
2022-07-01,4709,-356,-14,-526,-765,-1663,5169,9,17619,29557,52355,1.0
2022-08-01,4709,-570,0,1043,-47,428,4600,9,18663,29512,52785,1.0
2022-09-01,4709,-305,0,2148,-196,1647,4295,9,20813,29312,54431,1.0
2022-10-01,4709,-235,0,1646,322,1733,4061,9,22456,29635,56161,1.0
2022-11-01,4709,-218,0,1109,184,1075,3843,9,23563,29819,57237,1.0
2022-12-01,4709,-2366,0,718,908,-740,1475,9,24285,30727,56495,1.0
2023-01-01,4709,-77,-1,921,783,1622,1398,8,25203,31510,58120,1.0
2023-02-01,4709,-71,0,588,934,1450,1327,8,25792,32443,59569,1.0
2023-03-01,4709,-73,-1,104,1807,1837,1253,7,25895,34250,61406,1.0
2023-04-01,4709,-82,-1,-160,2110,1873,1171,6,25738,36362,63280,1.0
2023-05-01,4709,-63,0,-185,2419,2169,1109,5,25551,38778,65447,1.0
2023-06-01,4709,-44,1,71,1528,1556,1066,6,25636,40323,67030,1.0
2023-07-01,4709,-41,0,-250,1567,1277,1024,6,25372,41876,68278,1.0
2023-08-01,4709,-35,0,-316,1758,1407,989,6,25056,43634,69686,1.0
2022-01-01,4801,-4,0,-92,596,500,170,26,7165,6495,13856,0.0
2022-02-01,4801,-12,-3,534,179,696,159,23,7698,6671,14551,0.0
2022-03-01,4801,-12,-1,712,909,1608,147,22,8412,7583,16159,0.0
2022-04-01,4801,-8,-1,-417,855,431,139,21,7993,8436,16589,0.0
2022-05-01,4801,-5,0,-24,1311,1282,135,21,7968,9748,17869,0.0
2022-06-01,4801,-7,0,29,935,958,128,21,7999,10683,18825,0.0
2022-07-01,4801,-1,-12,-340,833,479,127,9,7657,11515,19303,0.0
2022-08-01,4801,-3,0,-435,873,432,124,9,7223,12385,19737,0.0
2022-09-01,4801,0,0,51,542,595,124,9,7274,12926,20330,0.0
2022-10-01,4801,0,0,113,831,944,124,9,7385,13759,21275,0.0
2022-11-01,4801,4,0,-395,454,63,128,9,6992,14212,21337,0.0
2022-12-01,4801,-7,0,364,756,1114,121,9,7354,14970,22454,0.0
2023-01-01,4801,-5,-1,135,1232,1359,116,8,7489,16200,23811,0.0
2023-02-01,4801,-1,-2,7,1193,1196,115,6,7494,17394,25009,0.0
2023-03-01,4801,-17,0,36,1155,1180,98,6,7531,18547,26184,0.0
2023-04-01,4801,1,0,-800,1832,1036,100,6,6732,20381,27217,0.0
2023-05-01,4801,-5,0,236,812,1045,94,6,6967,21193,28265,0.0
2023-06-01,4801,5,0,102,1155,1265,99,6,7071,22358,29535,0.0
2023-07-01,4801,-3,0,9,1235,1241,98,6,7078,23588,30766,0.0
2023-08-01,4801,-1,0,180,1335,1515,97,6,7259,24922,32283,0.0
2022-01-01,4802,213,0,-50,421,585,1622,5,2833,4661,9120,0.0
2022-02-01,4802,102,0,203,-38,263,1724,5,3033,4621,9386,0.0
2022-03-01,4802,57,0,269,557,885,1782,5,3307,5177,10269,0.0
2022-04-01,4802,-60,-1,-228,644,355,1723,4,3077,5820,10622,0.0
2022-05-01,4802,-7,0,-145,664,508,1715,4,2931,6483,11132,0.0
2022-06-01,4802,-7,0,-126,673,545,1707,4,2808,7153,11676,0.0
2022-07-01,4802,-13,-2,-104,662,544,1697,2,2704,7819,12220,0.0
2022-08-01,4802,-57,0,-103,595,434,1640,2,2602,8415,12659,0.0
2022-09-01,4802,-15,0,31,535,553,1624,2,2632,8952,13213,0.0
2022-10-01,4802,-15,0,24,543,552,1608,2,2656,9495,13758,0.0
2022-11-01,4802,-10,0,-211,369,150,1599,2,2444,9863,13910,0.0
2022-12-01,4802,-671,0,200,721,249,926,2,2643,10586,14157,0.0
2023-01-01,4802,17,0,38,826,883,944,2,2682,11411,15042,0.0
2023-02-01,4802,8,0,55,589,652,952,2,2739,12002,15694,0.0
2023-03-01,4802,21,-1,-26,697,692,969,1,2714,12699,16384,0.0
2023-04-01,4802,-2,0,-284,951,660,966,1,2430,13648,17047,0.0
2023-05-01,4802,5,0,95,773,867,971,1,2526,14416,17916,0.0
2023-06-01,4802,11,0,90,710,813,985,1,2617,15131,18728,0.0
2023-07-01,4802,6,0,-3,890,895,991,1,2613,16020,19624,0.0
2023-08-01,4802,10,0,148,951,1111,1000,1,2763,16974,20735,0.0
2022-01-01,4803,164,0,-26,205,347,2469,7,1687,2009,6175,0.0
2022-02-01,4803,333,0,94,198,627,2804,7,1780,2209,6803,0.0
2022-03-01,4803,400,0,180,153,733,3205,7,1960,2362,7537,0.0
2022-04-01,4803,270,0,-133,291,428,3475,6,1830,2655,7963,0.0
2022-05-01,4803,485,0,-52,350,780,3962,6,1775,3005,8747,0.0
2022-06-01,4803,465,0,-25,459,900,4426,6,1750,3465,9650,0.0
2022-07-01,4803,666,-2,-77,544,1129,5090,4,1675,4007,10780,0.0
2022-08-01,4803,457,0,-102,369,723,5545,4,1572,4382,11502,0.0
2022-09-01,4803,467,0,31,245,747,6012,4,1605,4626,12249,0.0
2022-10-01,4803,325,-1,0,323,647,6338,3,1602,4948,12898,0.0
2022-11-01,4803,287,0,-109,143,316,6624,3,1492,5090,13213,0.0
2022-12-01,4803,351,0,116,224,690,6976,3,1610,5314,13902,0.0
2023-01-01,4803,260,0,39,357,653,7235,3,1644,5673,14556,0.0
2023-02-01,4803,341,0,-15,304,628,7571,3,1632,5974,15188,0.0
2023-03-01,4803,310,0,-27,325,607,7883,3,1608,6295,15791,0.0
2023-04-01,4803,275,0,-171,446,551,8162,3,1434,6743,16345,0.0
2023-05-01,4803,307,0,45,458,813,8468,3,1482,7203,17158,0.0
2023-06-01,4803,353,0,-18,476,814,8973,3,1475,7854,18302,0.0
2023-07-01,4803,379,0,3,490,873,9200,3,1470,8156,18831,0.0
2023-08-01,4803,360,1,19,497,877,9562,4,1491,8653,19708,0.0
2022-01-01,4804,92,0,-5,249,335,1402,13,3149,3022,7583,0.0
2022-02-01,4804,197,0,176,291,671,1600,13,3330,3315,8253,0.0
2022-03-01,4804,314,0,301,297,912,1916,13,3627,3608,9159,0.0
2022-04-01,4804,260,-1,-291,437,404,2175,13,3334,4044,9566,0.0
2022-05-01,4804,330,0,-110,493,719,2503,13,3227,4538,10280,0.0
2022-06-01,4804,379,0,-37,627,969,2883,13,3186,5167,11252,0.0
2022-07-01,4804,448,-2,-129,555,869,3330,11,3061,5723,12126,0.0
2022-08-01,4804,362,0,-180,479,667,3695,11,2883,6200,12790,0.0
2022-09-01,4804,355,0,45,384,782,4051,11,2928,6587,13571,0.0
2022-10-01,4804,232,0,40,380,650,4282,11,2968,6968,14222,0.0
2022-11-01,4804,227,0,-158,111,184,4508,11,2809,7081,14404,0.0
2022-12-01,4804,262,0,116,231,613,4772,11,2931,7309,15017,0.0
2023-01-01,4804,154,0,53,482,693,4926,11,2989,7792,15711,0.0
2023-02-01,4804,219,-4,-1,377,592,5149,7,2985,8174,16303,0.0
2023-03-01,4804,209,0,-31,458,632,5354,7,2953,8631,16942,0.0
2023-04-01,4804,212,0,-291,753,673,5564,7,2664,9383,17613,0.0
2023-05-01,4804,255,0,74,598,928,5824,7,2734,9981,18540,0.0
2023-06-01,4804,283,0,-1,617,897,6356,7,2760,10931,20050,0.0
2023-07-01,4804,225,0,5,434,660,6317,7,2742,11001,20069,0.0
2023-08-01,4804,261,3,88,606,958,6576,10,2828,11610,21027,0.0
2022-01-01,4805,308,0,-34,509,782,3993,10,4161,5170,13330,0.0
2022-02-01,4805,363,0,200,236,798,4355,10,4354,5409,14129,0.0
2022-03-01,4805,584,-1,399,720,1702,4937,9,4756,6126,15831,0.0
2022-04-01,4805,383,0,-277,653,762,5321,9,4479,6778,16593,0.0
2022-05-01,4805,511,0,-172,516,855,5834,9,4308,7292,17451,0.0
2022-06-01,4805,390,0,-90,820,1123,6223,9,4224,8117,18577,0.0
2022-07-01,4805,501,-3,-120,769,1155,6725,6,4100,8888,19725,0.0
2022-08-01,4805,437,0,-203,685,917,7161,6,3897,9576,20642,0.0
2022-09-01,4805,425,-1,78,612,1114,7583,5,3974,10189,21757,0.0
2022-10-01,4805,311,0,139,541,992,7894,5,4116,10732,22749,0.0
2022-11-01,4805,192,0,-278,248,163,8086,5,3839,10974,22912,0.0
2022-12-01,4805,345,0,220,395,953,8433,5,4056,11370,23865,0.0
2023-01-01,4805,175,0,95,639,911,8609,5,4149,12009,24773,0.0
2023-02-01,4805,367,0,53,844,1268,8977,5,4205,12852,26038,0.0
2023-03-01,4805,349,0,7,1042,1395,9328,5,4210,13895,27437,0.0
2023-04-01,4805,334,0,-452,1132,1014,9662,5,3756,15025,28450,0.0
2023-05-01,4805,275,0,154,891,1319,9935,5,3909,15922,29767,0.0
2023-06-01,4805,419,0,10,896,1323,10353,5,3916,16816,31096,0.0
2023-07-01,4805,237,0,14,914,1163,10591,5,3932,17731,32257,0.0
2023-08-01,4805,294,0,154,976,1424,10885,5,4084,18705,33682,0.0
2022-01-01,4806,389,0,-92,464,758,5236,13,3533,4837,13616,0.0
2022-02-01,4806,527,1,239,-19,750,5761,14,3778,4816,14365,0.0
2022-03-01,4806,632,0,323,548,1499,6390,14,4096,5367,15868,0.0
2022-04-01,4806,365,0,-277,558,638,6753,14,3820,5921,16508,0.0
2022-05-01,4806,624,-1,-135,859,1339,7373,13,3681,6779,17848,0.0
2022-06-01,4806,563,-1,0,901,1462,7936,12,3683,7679,19309,0.0
2022-07-01,4806,621,-3,-109,694,1201,8562,9,3570,8373,20509,0.0
2022-08-01,4806,462,0,-197,693,959,9025,9,3371,9065,21471,0.0
2022-09-01,4806,462,0,82,591,1138,9489,9,3456,9661,22608,0.0
2022-10-01,4806,364,0,71,585,1025,9853,9,3530,10245,23632,0.0
2022-11-01,4806,340,0,-200,227,365,10194,9,3324,10474,24001,0.0
2022-12-01,4806,425,0,238,385,1048,10620,9,3561,10857,25047,0.0
2023-01-01,4806,89,0,105,625,823,10708,9,3669,11482,25873,0.0
2023-02-01,4806,457,-1,28,588,1075,11167,8,3699,12074,26948,0.0
2023-03-01,4806,405,0,-21,886,1271,11575,8,3679,12959,28218,0.0
2023-04-01,4806,322,0,-400,1461,1384,11897,8,3277,14416,29599,0.0
2023-05-01,4806,380,-2,119,991,1490,12278,6,3395,15411,31089,0.0
2023-06-01,4806,501,0,25,897,1421,12778,6,3419,16309,32510,0.0
2023-07-01,4806,370,0,21,864,1255,13148,6,3440,17171,33766,0.0
2023-08-01,4806,381,0,131,971,1483,13530,6,3569,18143,35249,0.0
2022-01-01,4807,449,-2,-46,739,1140,3175,14,3091,6921,13201,1.0
2022-02-01,4807,217,0,167,-542,-161,3391,13,3256,6380,13043,1.0
2022-03-01,4807,76,0,245,756,1073,3468,13,3499,7131,14113,1.0
2022-04-01,4807,-161,0,-189,841,491,3305,13,3314,7972,14603,1.0
2022-05-01,4807,-134,0,-116,957,710,3172,13,3199,8931,15312,1.0
2022-06-01,4807,-125,0,-133,959,702,3050,13,3067,9888,16014,1.0
2022-07-01,4807,-134,-5,-131,1070,801,2915,8,2935,10958,16814,1.0
2022-08-01,4807,-250,0,-218,909,444,2665,8,2722,11869,17257,1.0
2022-09-01,4807,-103,-1,35,794,723,2563,7,2754,12660,17982,1.0
2022-10-01,4807,-140,0,45,844,746,2422,7,2799,13504,18729,1.0
2022-11-01,4807,-129,0,-204,488,153,2295,7,2593,13991,18882,1.0
2022-12-01,4807,-1423,0,317,632,-475,867,7,2912,14629,18408,1.0
2023-01-01,4807,-38,0,23,897,887,831,7,2940,15523,19296,1.0
2023-02-01,4807,-33,0,15,938,916,796,7,2951,16459,20213,1.0
2023-03-01,4807,-38,0,121,1617,1698,756,7,3071,18078,21910,1.0
2023-04-01,4807,-38,0,-383,1640,1214,718,7,2687,19717,23123,1.0
2023-05-01,4807,-36,0,109,966,1042,683,7,2793,20683,24168,1.0
2023-06-01,4807,-32,0,66,1240,1276,652,7,2861,21920,25440,1.0
2023-07-01,4807,-29,0,49,1620,1639,624,7,2911,23541,27080,1.0
2023-08-01,4807,-34,13,75,1531,1587,589,20,2988,25071,28664,1.0
2022-01-01,4808,126,1,-23,435,537,1114,24,2381,4095,7619,0.0
2022-02-01,4808,64,-1,132,201,395,1179,23,2514,4296,8008,0.0
2022-03-01,4808,34,-1,238,858,1131,1214,22,2749,5154,9141,0.0
2022-04-01,4808,-24,-1,-80,676,571,1189,21,2673,5837,9717,0.0
2022-05-01,4808,-27,-1,-106,728,599,1166,20,2570,6564,10314,0.0
2022-06-01,4808,-20,-2,-1,744,724,1148,18,2569,7313,11037,0.0
2022-07-01,4808,-16,-3,-50,669,603,1131,15,2518,7980,11640,0.0
2022-08-01,4808,-38,-2,-42,706,624,1093,14,2472,8688,12268,0.0
2022-09-01,4808,-19,0,88,873,942,1074,14,2562,9558,13209,0.0
2022-10-01,4808,-29,0,60,573,608,1046,14,2625,10132,13815,0.0
2022-11-01,4808,-19,0,-84,391,290,1026,14,2545,10523,14104,0.0
2022-12-01,4808,-534,0,222,700,392,495,14,2765,11222,14493,0.0
2023-01-01,4808,5,0,51,742,801,498,14,2820,11967,15299,0.0
2023-02-01,4808,-2,-1,112,868,973,498,13,2928,12831,16274,0.0
2023-03-01,4808,-24,-1,-47,906,836,474,12,2883,13738,17110,0.0
2023-04-01,4808,0,0,-366,1019,653,477,12,2514,14762,17762,0.0
2023-05-01,4808,-4,0,127,1145,1271,472,12,2643,15909,19034,0.0
2023-06-01,4808,-3,0,-13,935,918,470,12,2628,16843,19952,0.0
2023-07-01,4808,-10,2,-10,975,955,461,14,2618,17820,20905,0.0
2023-08-01,4808,-7,5,124,1055,1178,456,19,2741,18871,22083,0.0
2022-01-01,4809,579,0,70,1115,1764,4348,6,7771,11527,23652,1.0
2022-02-01,4809,252,-1,333,-878,-294,4602,6,8102,10644,23356,1.0
2022-03-01,4809,70,-1,489,1485,2045,4669,5,8594,12133,25401,1.0
2022-04-01,4809,-198,0,-478,1454,779,4472,5,8115,13586,26179,1.0
2022-05-01,4809,-207,0,-267,1224,747,4265,5,7847,14809,26928,1.0
2022-06-01,4809,-163,0,-357,906,385,4099,5,7490,15714,27312,1.0
2022-07-01,4809,-150,-2,-332,831,344,3950,3,7159,16546,27657,1.0
2022-08-01,4809,-305,0,-562,1248,383,3645,3,6597,17796,28043,1.0
2022-09-01,4809,-146,0,176,1201,1229,3499,3,6774,18997,29270,1.0
2022-10-01,4809,-159,0,101,1461,1408,3343,3,6875,20454,30682,1.0
2022-11-01,4809,-141,0,-514,988,329,3201,3,6361,21445,31009,1.0
2022-12-01,4809,-2077,0,420,1555,-99,1126,3,6782,22995,30910,1.0
2023-01-01,4809,-35,0,79,1550,1589,1090,3,6857,24549,32500,1.0
2023-02-01,4809,-54,0,-45,1114,1016,1037,3,6814,25663,33515,1.0
2023-03-01,4809,-51,0,-55,1488,1384,987,3,6761,27150,34902,1.0
2023-04-01,4809,-41,0,-896,2384,1452,947,3,5867,29534,36352,1.0
2023-05-01,4809,-45,0,250,1575,1781,901,3,6117,31107,38130,1.0
2023-06-01,4809,-43,0,172,2067,2193,856,3,6287,33177,40324,1.0
2023-07-01,4809,-32,0,201,2476,2643,824,3,6490,35651,42969,1.0
2023-08-01,4809,-51,5,180,2173,2310,775,8,6671,37823,45279,1.0
2022-01-01,4810,77,1,-117,215,175,902,13,3103,3559,7577,0.0
2022-02-01,4810,91,1,144,59,294,991,14,3249,3620,7875,0.0
2022-03-01,4810,126,-1,291,456,874,1119,13,3544,4077,8752,0.0
2022-04-01,4810,120,0,-310,533,336,1239,13,3229,4604,9093,0.0
2022-05-01,4810,135,0,-150,643,628,1376,13,3079,5252,9720,0.0
2022-06-01,4810,159,0,-141,720,743,1536,13,2936,5970,10463,0.0
2022-07-01,4810,164,-5,-127,699,732,1701,8,2811,6668,11191,0.0
2022-08-01,4810,163,0,-80,547,629,1864,8,2727,7216,11816,0.0
2022-09-01,4810,159,0,10,400,569,2022,8,2739,7615,12389,0.0
2022-10-01,4810,114,0,81,371,560,2135,8,2819,7985,12950,0.0
2022-11-01,4810,116,0,-217,111,8,2250,8,2603,8098,12961,0.0
2022-12-01,4810,124,-1,151,283,560,2374,7,2756,8383,13520,0.0
2023-01-01,4810,90,-1,65,520,672,2462,6,2819,8901,14191,0.0
2023-02-01,4810,98,0,27,351,474,2562,6,2851,9250,14668,0.0
2023-03-01,4810,142,0,-16,503,634,2707,6,2836,9756,15299,0.0
2023-04-01,4810,121,0,-302,742,564,2825,6,2535,10498,15861,0.0
2023-05-01,4810,129,0,128,417,677,2956,6,2661,10914,16538,0.0
2023-06-01,4810,125,0,23,539,686,3081,6,2690,11468,17242,0.0
2023-07-01,4810,83,-1,7,616,704,3160,5,2689,12069,17927,0.0
2023-08-01,4810,135,1,104,693,931,3296,6,2795,12760,18859,0.0
2022-01-01,4811,350,1,-152,409,608,4348,29,5021,5740,15139,0.0
2022-02-01,4811,398,-1,328,-139,585,4745,28,5352,5603,15726,0.0
2022-03-01,4811,372,-2,516,764,1650,5116,26,5865,6368,17376,0.0
2022-04-01,4811,332,0,-533,679,476,5448,27,5333,7048,17859,0.0
2022-05-01,4811,285,0,-172,946,1056,5733,27,5160,7991,18915,0.0
2022-06-01,4811,317,0,-153,718,883,6048,27,5009,8710,19795,0.0
2022-07-01,4811,397,-9,-150,673,914,6447,18,4859,9385,20708,0.0
2022-08-01,4811,250,0,-256,526,522,6696,18,4604,9911,21228,0.0
2022-09-01,4811,271,0,60,484,815,6966,18,4663,10397,22044,0.0
2022-10-01,4811,182,0,127,618,928,7150,18,4790,11016,22974,0.0
2022-11-01,4811,152,0,-298,470,323,7300,18,4490,11487,23296,0.0
2022-12-01,4811,168,0,357,532,1059,7468,18,4851,12019,24353,0.0
2023-01-01,4811,62,-1,48,770,879,7530,17,4896,12790,25228,0.0
2023-02-01,4811,219,-1,29,743,988,7750,16,4923,13533,26221,0.0
2023-03-01,4811,272,0,-43,1066,1291,8021,16,4877,14595,27516,0.0
2023-04-01,4811,298,-1,-504,1387,1181,8319,15,4375,15982,28691,0.0
2023-05-01,4811,242,0,169,1164,1576,8560,15,4546,17144,30264,0.0
2023-06-01,4811,320,0,-8,1177,1490,8880,15,4539,18336,31767,0.0
2023-07-01,4811,114,0,33,1275,1422,8994,14,4570,19590,33169,0.0
2023-08-01,4811,186,-1,132,1306,1624,9180,13,4704,20897,34794,0.0
2022-01-01,4812,482,1,-49,414,851,5500,8,3897,4378,13782,0.0
2022-02-01,4812,575,0,205,115,895,6075,8,4101,4491,14679,0.0
2022-03-01,4812,797,0,336,673,1805,6872,8,4437,5167,16485,0.0
2022-04-01,4812,496,-1,-301,724,917,7368,7,4138,5888,17405,0.0
2022-05-01,4812,686,0,-146,860,1401,8056,7,3990,6748,18806,0.0
2022-06-01,4812,635,0,21,773,1429,8692,7,4011,7525,20238,0.0
2022-07-01,4812,765,-3,-196,670,1241,9457,4,3821,8197,21474,0.0
2022-08-01,4812,520,0,-191,571,900,9980,4,3626,8766,22374,0.0
2022-09-01,4812,531,0,53,610,1196,10507,4,3679,9378,23567,0.0
2022-10-01,4812,403,0,16,597,1016,10914,4,3693,9972,24582,0.0
2022-11-01,4812,363,0,-287,372,451,11279,4,3405,10344,25030,0.0
2022-12-01,4812,433,0,240,618,1299,11710,4,3649,10968,26328,0.0
2023-01-01,4812,99,0,25,697,822,11810,4,3674,11660,27146,0.0
2023-02-01,4812,419,0,24,639,1081,12232,4,3696,12297,28230,0.0
2023-03-01,4812,413,0,37,987,1437,12646,4,3732,13285,29665,0.0
2023-04-01,4812,390,0,-441,1555,1499,13034,4,3288,14839,31164,0.0
2023-05-01,4812,441,0,93,873,1411,13477,4,3384,15714,32577,0.0
2023-06-01,4812,585,0,4,967,1552,14061,4,3386,16680,34129,0.0
2023-07-01,4812,366,0,-14,725,1070,14424,4,3370,17402,35203,0.0
2023-08-01,4812,450,0,154,783,1389,14877,4,3526,18184,36594,0.0
2022-01-01,4813,366,-2,-158,382,589,4269,42,4699,4901,13911,0.0
2022-02-01,4813,365,1,289,26,682,4636,43,4987,4927,14590,0.0
2022-03-01,4813,562,-2,485,1302,2345,5197,41,5469,6229,16935,0.0
2022-04-01,4813,333,-3,-437,1669,1564,5530,38,5034,7898,18498,0.0
2022-05-01,4813,513,0,-236,1315,1591,6042,38,4797,9216,20090,0.0
